dateTime,download,upload,device
Wed 20 Jan 15:00:01  2021,,,cowpi-646f
Wed 20 Jan 15:30:02  2021,0.81,15.87,cowpi-646f
Wed 20 Jan 16:00:01  2021,0.74,14.52,cowpi-646f
Wed 20 Jan 16:30:01  2021,0.59,12.36,cowpi-646f
Wed 20 Jan 17:00:01  2021,0.64,14.16,cowpi-646f
Wed 20 Jan 17:30:01  2021,0.66,12.23,cowpi-646f
Wed 20 Jan 18:00:01  2021,0.68,13.7,cowpi-646f
Wed 20 Jan 18:30:01  2021,0.71,12.14,cowpi-646f
Wed 20 Jan 19:00:01  2021,0.64,14.03,cowpi-646f
Wed 20 Jan 19:30:01  2021,0.7,18.35,cowpi-646f
Wed 20 Jan 20:00:01  2021,0.65,12.24,cowpi-646f
Wed 20 Jan 20:30:01  2021,0.73,15.35,cowpi-646f
Wed 20 Jan 21:00:01  2021,0.66,11.47,cowpi-646f
Wed 20 Jan 21:30:01  2021,0.52,15.96,cowpi-646f
Wed 20 Jan 22:00:01  2021,0.62,14.54,cowpi-646f
Wed 20 Jan 22:30:01  2021,0.62,16.21,cowpi-646f
Wed 20 Jan 23:00:01  2021,0.72,11.94,cowpi-646f
Wed 20 Jan 23:30:01  2021,0.65,14.62,cowpi-646f
Thu 21 Jan 00:00:01  2021,0.66,13.61,cowpi-646f
Thu 21 Jan 00:30:01  2021,0.64,12.58,cowpi-646f
Thu 21 Jan 01:00:01  2021,0.65,13.01,cowpi-646f
Thu 21 Jan 01:30:01  2021,0.6,14.63,cowpi-646f
Thu 21 Jan 02:00:01  2021,0.64,14.77,cowpi-646f
Thu 21 Jan 02:30:01  2021,0.69,13.96,cowpi-646f
Thu 21 Jan 03:00:01  2021,0.53,17.53,cowpi-646f
Thu 21 Jan 03:30:01  2021,0.53,16.32,cowpi-646f
Thu 21 Jan 04:00:01  2021,0.54,14.61,cowpi-646f
Thu 21 Jan 04:30:02  2021,0.76,15.1,cowpi-646f
Thu 21 Jan 05:00:01  2021,0.66,11.52,cowpi-646f
Thu 21 Jan 05:30:01  2021,0.58,13.43,cowpi-646f
Thu 21 Jan 06:00:01  2021,0.61,14.41,cowpi-646f
Thu 21 Jan 06:30:01  2021,0.65,15.87,cowpi-646f
Thu 21 Jan 07:00:01  2021,0.66,11.37,cowpi-646f
Thu 21 Jan 07:30:01  2021,0.54,15.65,cowpi-646f
Thu 21 Jan 08:00:01  2021,0.6,11.83,cowpi-646f
Thu 21 Jan 08:30:01  2021,0.78,11.8,cowpi-646f
Thu 21 Jan 09:00:01  2021,0.59,14.09,cowpi-646f
Thu 21 Jan 09:30:01  2021,0.6,16.31,cowpi-646f
Thu 21 Jan 10:00:01  2021,0.61,12.57,cowpi-646f
Thu 21 Jan 10:30:02  2021,0.76,14.01,cowpi-646f
Thu 21 Jan 11:00:01  2021,,,cowpi-646f
Thu 21 Jan 11:30:01  2021,0.64,14.12,cowpi-646f
Thu 21 Jan 12:00:01  2021,0.62,16.79,cowpi-646f
Thu 21 Jan 12:30:01  2021,0.65,9.91,cowpi-646f
Thu 21 Jan 13:00:01  2021,0.62,13.53,cowpi-646f
Thu 21 Jan 13:30:01  2021,0.58,12.83,cowpi-646f
Thu 21 Jan 14:00:01  2021,0.69,10.29,cowpi-646f
Thu 21 Jan 14:30:01  2021,0.73,9.41,cowpi-646f
Thu 21 Jan 15:00:01  2021,0.84,8.94,cowpi-646f
Thu 21 Jan 15:30:01  2021,0.57,12.71,cowpi-646f
Thu 21 Jan 16:00:01  2021,0.69,10.27,cowpi-646f
Thu 21 Jan 16:30:01  2021,0.75,9.88,cowpi-646f
Thu 21 Jan 17:00:01  2021,0.71,13.14,cowpi-646f
Thu 21 Jan 17:30:01  2021,0.61,10.41,cowpi-646f
Thu 21 Jan 18:00:01  2021,0.54,13.76,cowpi-646f
Thu 21 Jan 18:30:01  2021,0.82,9.78,cowpi-646f
Thu 21 Jan 19:00:01  2021,0.68,11.3,cowpi-646f
Thu 21 Jan 19:30:01  2021,0.77,10.71,cowpi-646f
Thu 21 Jan 20:00:01  2021,0.75,8.67,cowpi-646f
Thu 21 Jan 20:30:01  2021,0.62,15.71,cowpi-646f
Thu 21 Jan 21:00:01  2021,0.7,10.4,cowpi-646f
Thu 21 Jan 21:30:01  2021,0.61,13.42,cowpi-646f
Thu 21 Jan 22:00:01  2021,0.75,9.75,cowpi-646f
Thu 21 Jan 22:30:01  2021,0.67,11.32,cowpi-646f
Thu 21 Jan 23:00:01  2021,0.6,12.98,cowpi-646f
Thu 21 Jan 23:30:01  2021,0.76,3.64,cowpi-646f
Fri 22 Jan 00:00:01  2021,0.67,9.48,cowpi-646f
Fri 22 Jan 00:30:01  2021,0.67,15.31,cowpi-646f
Fri 22 Jan 01:00:01  2021,0.74,9.76,cowpi-646f
Fri 22 Jan 01:30:01  2021,0.54,16.27,cowpi-646f
Fri 22 Jan 02:00:01  2021,0.65,13.33,cowpi-646f
Fri 22 Jan 02:30:01  2021,0.69,10.63,cowpi-646f
Fri 22 Jan 03:00:01  2021,0.67,14.49,cowpi-646f
Fri 22 Jan 03:30:01  2021,0.76,15.21,cowpi-646f
Fri 22 Jan 04:00:01  2021,0.7,16.08,cowpi-646f
Fri 22 Jan 04:30:01  2021,0.8,7.96,cowpi-646f
Fri 22 Jan 05:00:01  2021,0.79,10.15,cowpi-646f
Fri 22 Jan 05:30:01  2021,0.69,14.2,cowpi-646f
Fri 22 Jan 06:00:01  2021,0.75,13.68,cowpi-646f
Fri 22 Jan 06:30:01  2021,0.8,14.42,cowpi-646f
Fri 22 Jan 07:00:01  2021,0.64,15.87,cowpi-646f
Fri 22 Jan 07:30:01  2021,0.75,12.76,cowpi-646f
Fri 22 Jan 08:00:01  2021,0.55,10.87,cowpi-646f
Fri 22 Jan 08:30:01  2021,0.73,13.83,cowpi-646f
Fri 22 Jan 09:00:01  2021,0.64,12.57,cowpi-646f
Fri 22 Jan 09:30:01  2021,0.67,15.35,cowpi-646f
Fri 22 Jan 10:00:01  2021,0.74,14.77,cowpi-646f
Fri 22 Jan 10:30:01  2021,0.64,13.95,cowpi-646f
Fri 22 Jan 11:00:01  2021,0.7,11.98,cowpi-646f
Fri 22 Jan 11:30:01  2021,0.63,11.06,cowpi-646f
Fri 22 Jan 12:00:01  2021,0.73,7.66,cowpi-646f
Fri 22 Jan 12:30:01  2021,0.71,8.99,cowpi-646f
Fri 22 Jan 13:00:01  2021,0.55,13.62,cowpi-646f
Fri 22 Jan 13:30:01  2021,0.64,12.02,cowpi-646f
Fri 22 Jan 14:00:01  2021,0.62,12.19,cowpi-646f
Fri 22 Jan 14:30:01  2021,0.76,10.85,cowpi-646f
Fri 22 Jan 15:00:01  2021,0.68,12.59,cowpi-646f
Fri 22 Jan 15:30:01  2021,0.76,7.79,cowpi-646f
Fri 22 Jan 16:00:01  2021,0.76,10.82,cowpi-646f
Fri 22 Jan 16:30:01  2021,0.6,15.66,cowpi-646f
Fri 22 Jan 17:00:01  2021,0.57,16.89,cowpi-646f
Fri 22 Jan 17:30:01  2021,0.73,8.34,cowpi-646f
Fri 22 Jan 18:00:01  2021,0.6,13.28,cowpi-646f
Fri 22 Jan 18:30:01  2021,0.62,11.82,cowpi-646f
Fri 22 Jan 19:00:01  2021,0.76,13.19,cowpi-646f
Fri 22 Jan 19:30:01  2021,0.71,8.35,cowpi-646f
Fri 22 Jan 20:00:02  2021,0.7,13.66,cowpi-646f
Fri 22 Jan 20:30:01  2021,0.73,14.61,cowpi-646f
Fri 22 Jan 21:00:01  2021,0.77,10.01,cowpi-646f
Fri 22 Jan 21:30:01  2021,0.72,8.21,cowpi-646f
Fri 22 Jan 22:00:01  2021,0.77,8.4,cowpi-646f
Fri 22 Jan 22:30:01  2021,0.59,11.95,cowpi-646f
Fri 22 Jan 23:00:01  2021,0.72,11.44,cowpi-646f
Fri 22 Jan 23:30:01  2021,0.62,12.6,cowpi-646f
Sat 23 Jan 00:00:01  2021,0.74,12,cowpi-646f
Sat 23 Jan 00:30:01  2021,0.51,16.17,cowpi-646f
Sat 23 Jan 01:00:01  2021,0.61,13.15,cowpi-646f
Sat 23 Jan 01:30:01  2021,0.62,13.73,cowpi-646f
Sat 23 Jan 02:00:01  2021,0.71,6.63,cowpi-646f
Sat 23 Jan 02:30:01  2021,0.71,11.86,cowpi-646f
Sat 23 Jan 03:00:01  2021,0.78,9.96,cowpi-646f
Sat 23 Jan 03:30:01  2021,0.7,12.93,cowpi-646f
Sat 23 Jan 04:00:01  2021,0.67,10.83,cowpi-646f
Sat 23 Jan 04:30:01  2021,0.61,13.1,cowpi-646f
Sat 23 Jan 05:00:01  2021,0.63,12.27,cowpi-646f
Sat 23 Jan 05:30:01  2021,0.67,10.2,cowpi-646f
Sat 23 Jan 06:00:01  2021,0.62,14.78,cowpi-646f
Sat 23 Jan 06:30:01  2021,0.69,13.09,cowpi-646f
Sat 23 Jan 07:00:01  2021,0.7,8.7,cowpi-646f
Sat 23 Jan 07:30:01  2021,0.64,14.61,cowpi-646f
Sat 23 Jan 08:00:01  2021,0.61,12.01,cowpi-646f
Sat 23 Jan 08:30:01  2021,0.75,10.6,cowpi-646f
Sat 23 Jan 09:00:01  2021,0.7,8.84,cowpi-646f
Sat 23 Jan 09:30:01  2021,0.74,10.2,cowpi-646f
Sat 23 Jan 10:00:01  2021,0.64,9.88,cowpi-646f
Sat 23 Jan 10:30:01  2021,0.61,12.22,cowpi-646f
Sat 23 Jan 11:00:01  2021,0.64,13.78,cowpi-646f
Sat 23 Jan 11:30:01  2021,0.63,10.45,cowpi-646f
Sat 23 Jan 12:00:01  2021,0.68,14.93,cowpi-646f
Sat 23 Jan 12:30:01  2021,0.76,11.19,cowpi-646f
Sat 23 Jan 13:00:01  2021,0.49,10.85,cowpi-646f
Sat 23 Jan 13:30:01  2021,0.61,11.89,cowpi-646f
Sat 23 Jan 14:00:01  2021,0.69,8.46,cowpi-646f
Sat 23 Jan 14:30:01  2021,0.6,14.17,cowpi-646f
Sat 23 Jan 15:00:01  2021,0.59,11.83,cowpi-646f
Sat 23 Jan 15:30:01  2021,0.67,13.09,cowpi-646f
Sat 23 Jan 16:00:01  2021,0.6,12.02,cowpi-646f
Sat 23 Jan 16:30:01  2021,0.62,10.28,cowpi-646f
Sat 23 Jan 17:00:01  2021,0.76,7.95,cowpi-646f
Sat 23 Jan 17:30:01  2021,,,cowpi-646f
Sat 23 Jan 18:00:01  2021,,,cowpi-646f
Sat 23 Jan 18:30:01  2021,0.74,14.52,cowpi-646f
Sat 23 Jan 19:00:01  2021,0.59,17.72,cowpi-646f
Sat 23 Jan 19:30:01  2021,0.72,12.9,cowpi-646f
Sat 23 Jan 20:00:01  2021,0.76,13.82,cowpi-646f
Sat 23 Jan 20:30:01  2021,0.76,13.81,cowpi-646f
Sat 23 Jan 21:00:01  2021,0.61,12.35,cowpi-646f
Sat 23 Jan 21:30:01  2021,0.69,15.33,cowpi-646f
Sat 23 Jan 22:00:01  2021,0.64,9.02,cowpi-646f
Sat 23 Jan 22:30:01  2021,0.76,9.45,cowpi-646f
Sat 23 Jan 23:00:01  2021,0.72,9.56,cowpi-646f
Sat 23 Jan 23:30:01  2021,0.61,11.93,cowpi-646f
Sun 24 Jan 00:00:01  2021,0.81,7.12,cowpi-646f
Sun 24 Jan 00:30:01  2021,0.66,12.77,cowpi-646f
Sun 24 Jan 01:00:01  2021,0.69,14.39,cowpi-646f
Sun 24 Jan 01:30:01  2021,0.75,14.35,cowpi-646f
Sun 24 Jan 02:00:01  2021,0.78,11.01,cowpi-646f
Sun 24 Jan 02:30:01  2021,0.73,10.93,cowpi-646f
Sun 24 Jan 03:00:01  2021,0.64,14.53,cowpi-646f
Sun 24 Jan 03:30:01  2021,0.71,11.76,cowpi-646f
Sun 24 Jan 04:00:01  2021,0.63,14.69,cowpi-646f
Sun 24 Jan 04:30:01  2021,0.74,15.76,cowpi-646f
Sun 24 Jan 05:00:01  2021,0.65,14.34,cowpi-646f
Sun 24 Jan 05:30:01  2021,0.63,14.43,cowpi-646f
Sun 24 Jan 06:00:01  2021,0.55,6.59,cowpi-646f
Sun 24 Jan 06:30:01  2021,0.72,10.5,cowpi-646f
Sun 24 Jan 07:00:01  2021,0.67,11.3,cowpi-646f
Sun 24 Jan 07:30:01  2021,0.49,5.49,cowpi-646f
Sun 24 Jan 08:00:01  2021,0.73,14.16,cowpi-646f
Sun 24 Jan 08:30:01  2021,0.8,13.36,cowpi-646f
Sun 24 Jan 09:00:01  2021,0.79,12.81,cowpi-646f
Sun 24 Jan 09:30:01  2021,0.75,14.82,cowpi-646f
Sun 24 Jan 10:00:01  2021,0.6,16.09,cowpi-646f
Sun 24 Jan 10:30:01  2021,0.83,11.03,cowpi-646f
Sun 24 Jan 11:00:01  2021,0.71,3.26,cowpi-646f
Sun 24 Jan 11:30:01  2021,0.65,14.25,cowpi-646f
Sun 24 Jan 12:00:01  2021,0.71,14.79,cowpi-646f
Sun 24 Jan 12:30:01  2021,0.74,11.67,cowpi-646f
Sun 24 Jan 13:00:01  2021,0.64,13.65,cowpi-646f
Sun 24 Jan 13:30:01  2021,0.7,14.68,cowpi-646f
Sun 24 Jan 14:00:01  2021,,,cowpi-646f
Sun 24 Jan 14:30:01  2021,,,cowpi-646f
Sun 24 Jan 15:00:01  2021,,,cowpi-646f
Sun 24 Jan 15:30:01  2021,,,cowpi-646f
Sun 24 Jan 16:00:01  2021,,,cowpi-646f
Sun 24 Jan 16:30:01  2021,,,cowpi-646f
Sun 24 Jan 17:00:01  2021,,,cowpi-646f
Sun 24 Jan 17:30:01  2021,,,cowpi-646f
Sun 24 Jan 18:00:01  2021,,,cowpi-646f
Sun 24 Jan 18:30:01  2021,,,cowpi-646f
Sun 24 Jan 19:00:01  2021,,,cowpi-646f
Sun 24 Jan 19:30:01  2021,,,cowpi-646f
Sun 24 Jan 20:00:01  2021,,,cowpi-646f
Sun 24 Jan 20:30:01  2021,,,cowpi-646f
Sun 24 Jan 21:00:01  2021,,,cowpi-646f
Sun 24 Jan 21:30:01  2021,,,cowpi-646f
Sun 24 Jan 22:00:01  2021,,,cowpi-646f
Sun 24 Jan 22:30:01  2021,,,cowpi-646f
Sun 24 Jan 23:00:01  2021,,,cowpi-646f
Sun 24 Jan 23:30:01  2021,,,cowpi-646f
Mon 25 Jan 00:00:01  2021,,,cowpi-646f
Mon 25 Jan 00:30:01  2021,,,cowpi-646f
Mon 25 Jan 01:00:01  2021,,,cowpi-646f
Mon 25 Jan 01:30:01  2021,,,cowpi-646f
Mon 25 Jan 02:00:01  2021,,,cowpi-646f
Mon 25 Jan 02:30:01  2021,,,cowpi-646f
Mon 25 Jan 03:00:01  2021,,,cowpi-646f
Mon 25 Jan 03:30:01  2021,,,cowpi-646f
Mon 25 Jan 04:00:01  2021,,,cowpi-646f
Mon 25 Jan 04:30:01  2021,,,cowpi-646f
Mon 25 Jan 05:00:01  2021,,,cowpi-646f
Mon 25 Jan 05:30:01  2021,,,cowpi-646f
Mon 25 Jan 06:00:01  2021,,,cowpi-646f
Mon 25 Jan 06:30:01  2021,,,cowpi-646f
Mon 25 Jan 07:00:01  2021,,,cowpi-646f
Mon 25 Jan 07:30:01  2021,,,cowpi-646f
Mon 25 Jan 08:00:02  2021,,,cowpi-646f
Mon 25 Jan 08:30:01  2021,,,cowpi-646f
Mon 25 Jan 09:00:01  2021,,,cowpi-646f
Mon 25 Jan 09:30:01  2021,,,cowpi-646f
Mon 25 Jan 10:00:01  2021,,,cowpi-646f
Mon 25 Jan 10:30:01  2021,,,cowpi-646f
Mon 25 Jan 11:00:01  2021,,,cowpi-646f
Mon 25 Jan 11:30:01  2021,,,cowpi-646f
Mon 25 Jan 12:00:01  2021,,,cowpi-646f
Mon 25 Jan 12:30:01  2021,0.71,12.94,cowpi-646f
Mon 25 Jan 13:00:01  2021,0.62,9.39,cowpi-646f
Mon 25 Jan 13:30:01  2021,,,cowpi-646f
Mon 25 Jan 14:00:01  2021,,,cowpi-646f
Mon 25 Jan 14:30:01  2021,0.38,1.8,cowpi-646f
Mon 25 Jan 15:00:01  2021,0.61,1.87,cowpi-646f
Mon 25 Jan 15:30:02  2021,0.19,1.08,cowpi-646f
Mon 25 Jan 16:00:01  2021,0.37,0.84,cowpi-646f
Mon 25 Jan 16:30:01  2021,,,cowpi-646f
Mon 25 Jan 17:00:01  2021,0.61,1.96,cowpi-646f
Mon 25 Jan 17:30:01  2021,,,cowpi-646f
Mon 25 Jan 18:00:02  2021,0.54,11.37,cowpi-646f
Mon 25 Jan 18:30:01  2021,0.67,9.62,cowpi-646f
Mon 25 Jan 19:00:01  2021,0.61,15.16,cowpi-646f
Mon 25 Jan 19:30:01  2021,0.69,11.51,cowpi-646f
Mon 25 Jan 20:00:01  2021,0.75,16.69,cowpi-646f
Mon 25 Jan 20:30:01  2021,0.66,12.16,cowpi-646f
Mon 25 Jan 21:00:01  2021,0.72,7.28,cowpi-646f
Mon 25 Jan 21:30:01  2021,0.68,14.01,cowpi-646f
Mon 25 Jan 22:00:01  2021,0.64,14.94,cowpi-646f
Mon 25 Jan 22:30:01  2021,0.59,11.11,cowpi-646f
Mon 25 Jan 23:00:01  2021,0.73,14.11,cowpi-646f
Mon 25 Jan 23:30:01  2021,0.73,11.83,cowpi-646f
Tue 26 Jan 00:00:01  2021,0.45,16.21,cowpi-646f
Tue 26 Jan 00:30:01  2021,0.65,13.83,cowpi-646f
Tue 26 Jan 01:00:01  2021,0.63,15.18,cowpi-646f
Tue 26 Jan 01:30:01  2021,0.67,6.8,cowpi-646f
Tue 26 Jan 02:00:01  2021,0.64,15.43,cowpi-646f
Tue 26 Jan 02:30:01  2021,0.63,14.11,cowpi-646f
Tue 26 Jan 03:00:01  2021,0.72,13.83,cowpi-646f
Tue 26 Jan 03:30:01  2021,0.87,18.28,cowpi-646f
Tue 26 Jan 04:00:01  2021,0.61,15.46,cowpi-646f
Tue 26 Jan 04:30:01  2021,0.73,10.82,cowpi-646f
Tue 26 Jan 05:00:01  2021,0.62,14.69,cowpi-646f
Tue 26 Jan 05:30:01  2021,0.56,16.74,cowpi-646f
Tue 26 Jan 06:00:01  2021,0.77,14.4,cowpi-646f
Tue 26 Jan 06:30:01  2021,0.73,12.02,cowpi-646f
Tue 26 Jan 07:00:01  2021,0.7,15.77,cowpi-646f
Tue 26 Jan 07:30:01  2021,0.71,14.04,cowpi-646f
Tue 26 Jan 08:00:01  2021,0.78,5.89,cowpi-646f
Tue 26 Jan 08:30:01  2021,0.67,12.37,cowpi-646f
Tue 26 Jan 09:00:01  2021,0.68,8.16,cowpi-646f
Tue 26 Jan 09:30:01  2021,0.62,9.37,cowpi-646f
Tue 26 Jan 10:00:01  2021,0.69,11.47,cowpi-646f
Tue 26 Jan 10:30:01  2021,0.68,10.76,cowpi-646f
Tue 26 Jan 11:00:01  2021,0.77,15.76,cowpi-646f
Tue 26 Jan 11:30:01  2021,0.6,11.82,cowpi-646f
Tue 26 Jan 12:00:01  2021,0.58,11.91,cowpi-646f
Tue 26 Jan 12:30:01  2021,0.71,13.76,cowpi-646f
Tue 26 Jan 13:00:01  2021,0.58,15.45,cowpi-646f
Tue 26 Jan 13:30:01  2021,0.66,8.34,cowpi-646f
Tue 26 Jan 14:00:01  2021,0.79,13.3,cowpi-646f
Tue 26 Jan 14:30:01  2021,0.6,12.2,cowpi-646f
Tue 26 Jan 15:00:01  2021,0.59,9.32,cowpi-646f
Tue 26 Jan 15:30:01  2021,0.68,12.56,cowpi-646f
Tue 26 Jan 16:00:01  2021,0.64,11.01,cowpi-646f
Tue 26 Jan 16:30:01  2021,0.82,9.17,cowpi-646f
Tue 26 Jan 17:00:01  2021,0.61,11.66,cowpi-646f
Tue 26 Jan 17:30:01  2021,0.65,4.96,cowpi-646f
Tue 26 Jan 18:00:01  2021,0.67,14.1,cowpi-646f
Tue 26 Jan 18:30:01  2021,0.59,14.84,cowpi-646f
Tue 26 Jan 19:00:01  2021,0.76,11.27,cowpi-646f
Tue 26 Jan 19:30:01  2021,0.76,11.91,cowpi-646f
Tue 26 Jan 20:00:01  2021,0.69,3.86,cowpi-646f
Tue 26 Jan 20:30:01  2021,0.64,9.28,cowpi-646f
Tue 26 Jan 21:00:02  2021,0.62,9.72,cowpi-646f
Tue 26 Jan 21:30:01  2021,0.62,13.28,cowpi-646f
Tue 26 Jan 22:00:01  2021,0.65,13.32,cowpi-646f
Tue 26 Jan 22:30:01  2021,0.7,18.96,cowpi-646f
Tue 26 Jan 23:00:01  2021,0.6,12.41,cowpi-646f
Tue 26 Jan 23:30:01  2021,0.62,15.25,cowpi-646f
Wed 27 Jan 00:00:01  2021,0.63,14.16,cowpi-646f
Wed 27 Jan 00:30:01  2021,0.63,12.59,cowpi-646f
Wed 27 Jan 01:00:01  2021,0.72,14.5,cowpi-646f
Wed 27 Jan 01:30:01  2021,0.66,14.27,cowpi-646f
Wed 27 Jan 02:00:01  2021,0.64,13.68,cowpi-646f
Wed 27 Jan 02:30:01  2021,0.66,13.24,cowpi-646f
Wed 27 Jan 03:00:01  2021,0.6,16.09,cowpi-646f
Wed 27 Jan 03:30:01  2021,0.67,11.25,cowpi-646f
Wed 27 Jan 04:00:01  2021,0.69,13.77,cowpi-646f
Wed 27 Jan 04:30:01  2021,0.68,15.25,cowpi-646f
Wed 27 Jan 05:00:01  2021,0.55,13.54,cowpi-646f
Wed 27 Jan 05:30:01  2021,0.67,14.4,cowpi-646f
Wed 27 Jan 06:00:02  2021,0.76,16.23,cowpi-646f
Wed 27 Jan 06:30:01  2021,0.63,14.98,cowpi-646f
Wed 27 Jan 07:00:02  2021,0.57,14.74,cowpi-646f
Wed 27 Jan 07:30:01  2021,0.73,14.75,cowpi-646f
Wed 27 Jan 08:00:01  2021,0.57,14.88,cowpi-646f
Wed 27 Jan 08:30:01  2021,0.67,14.15,cowpi-646f
Wed 27 Jan 09:00:01  2021,0.62,13.83,cowpi-646f
Wed 27 Jan 09:30:01  2021,0.58,12.77,cowpi-646f
Wed 27 Jan 10:00:01  2021,0.71,16.11,cowpi-646f
Wed 27 Jan 10:30:01  2021,0.62,12.17,cowpi-646f
Wed 27 Jan 11:00:01  2021,0.66,9.74,cowpi-646f
Wed 27 Jan 11:30:01  2021,0.8,12.27,cowpi-646f
Wed 27 Jan 12:00:02  2021,0.63,10.29,cowpi-646f
Wed 27 Jan 12:30:01  2021,0.63,9.8,cowpi-646f
Wed 27 Jan 13:00:01  2021,0.63,14.18,cowpi-646f
Wed 27 Jan 13:30:01  2021,0.6,11.71,cowpi-646f
Wed 27 Jan 14:00:01  2021,0.62,10.94,cowpi-646f
Wed 27 Jan 14:30:01  2021,0.61,7.3,cowpi-646f
Wed 27 Jan 15:00:01  2021,0.84,6.97,cowpi-646f
Wed 27 Jan 15:30:01  2021,0.69,15.43,cowpi-646f
Wed 27 Jan 16:00:01  2021,0.55,10.17,cowpi-646f
Wed 27 Jan 16:30:01  2021,0.66,12.12,cowpi-646f
Wed 27 Jan 17:00:01  2021,0.63,13.96,cowpi-646f
Wed 27 Jan 17:30:01  2021,,,cowpi-646f
Wed 27 Jan 18:00:01  2021,,,cowpi-646f
Wed 27 Jan 18:30:01  2021,,,cowpi-646f
Wed 27 Jan 19:00:01  2021,0.64,9.11,cowpi-646f
Wed 27 Jan 19:30:01  2021,0.71,12.42,cowpi-646f
Wed 27 Jan 20:00:01  2021,0.75,17.41,cowpi-646f
Wed 27 Jan 20:30:01  2021,0.58,12.86,cowpi-646f
Wed 27 Jan 21:00:01  2021,0.68,14.41,cowpi-646f
Wed 27 Jan 21:30:01  2021,0.69,11.11,cowpi-646f
Wed 27 Jan 22:00:01  2021,0.67,11.88,cowpi-646f
Wed 27 Jan 22:30:01  2021,0.6,13.71,cowpi-646f
Wed 27 Jan 23:00:01  2021,0.75,17.73,cowpi-646f
Wed 27 Jan 23:30:01  2021,0.66,11.36,cowpi-646f
Thu 28 Jan 00:00:01  2021,0.62,15.51,cowpi-646f
Thu 28 Jan 00:30:01  2021,0.74,17.62,cowpi-646f
Thu 28 Jan 01:00:01  2021,0.68,15.58,cowpi-646f
Thu 28 Jan 01:30:01  2021,0.69,15.27,cowpi-646f
Thu 28 Jan 02:00:01  2021,0.66,17.25,cowpi-646f
Thu 28 Jan 02:30:01  2021,0.62,11.73,cowpi-646f
Thu 28 Jan 03:00:01  2021,0.65,15.58,cowpi-646f
Thu 28 Jan 03:30:01  2021,0.71,16.69,cowpi-646f
Thu 28 Jan 04:00:01  2021,0.65,16.17,cowpi-646f
Thu 28 Jan 04:30:01  2021,0.62,8.54,cowpi-646f
Thu 28 Jan 05:00:01  2021,0.61,11.32,cowpi-646f
Thu 28 Jan 05:30:01  2021,0.57,8.91,cowpi-646f
Thu 28 Jan 06:00:01  2021,0.68,9.84,cowpi-646f
Thu 28 Jan 06:30:01  2021,0.66,12,cowpi-646f
Thu 28 Jan 07:00:01  2021,0.62,8.73,cowpi-646f
Thu 28 Jan 07:30:01  2021,0.63,10.34,cowpi-646f
Thu 28 Jan 08:00:01  2021,0.74,9.03,cowpi-646f
Thu 28 Jan 08:30:01  2021,0.72,12.52,cowpi-646f
Thu 28 Jan 09:00:01  2021,0.75,9.4,cowpi-646f
Thu 28 Jan 09:30:01  2021,0.71,11.79,cowpi-646f
Thu 28 Jan 10:00:01  2021,0.71,13.19,cowpi-646f
Thu 28 Jan 10:30:01  2021,0.67,10.5,cowpi-646f
Thu 28 Jan 11:00:01  2021,0.75,10.13,cowpi-646f
Thu 28 Jan 11:30:01  2021,0.6,12.63,cowpi-646f
Thu 28 Jan 12:00:01  2021,0.57,10.09,cowpi-646f
Thu 28 Jan 12:30:01  2021,0.68,12.13,cowpi-646f
Thu 28 Jan 13:00:01  2021,0.77,12.91,cowpi-646f
Thu 28 Jan 13:30:01  2021,0.69,9.7,cowpi-646f
Thu 28 Jan 14:00:01  2021,0.64,9.26,cowpi-646f
Thu 28 Jan 14:30:01  2021,0.74,13,cowpi-646f
Thu 28 Jan 15:00:01  2021,0.74,8,cowpi-646f
Thu 28 Jan 15:30:01  2021,0.58,10.37,cowpi-646f
Thu 28 Jan 16:00:01  2021,0.73,12.63,cowpi-646f
Thu 28 Jan 16:30:01  2021,0.64,9.05,cowpi-646f
Thu 28 Jan 17:00:01  2021,0.61,11.43,cowpi-646f
Thu 28 Jan 17:30:01  2021,0.71,9.55,cowpi-646f
Thu 28 Jan 18:00:01  2021,0.53,11.22,cowpi-646f
Thu 28 Jan 18:30:01  2021,0.67,11.1,cowpi-646f
Thu 28 Jan 19:00:01  2021,0.68,12.67,cowpi-646f
Thu 28 Jan 19:30:01  2021,0.76,11.34,cowpi-646f
Thu 28 Jan 20:00:01  2021,0.89,13.12,cowpi-646f
Thu 28 Jan 20:30:01  2021,0.58,5.52,cowpi-646f
Thu 28 Jan 21:00:01  2021,0.62,10.76,cowpi-646f
Thu 28 Jan 21:30:01  2021,0.67,9.89,cowpi-646f
Thu 28 Jan 22:00:01  2021,0.71,13.54,cowpi-646f
Thu 28 Jan 22:30:01  2021,0.62,14.16,cowpi-646f
Thu 28 Jan 23:00:01  2021,0.7,12.47,cowpi-646f
Thu 28 Jan 23:30:01  2021,0.5,11.08,cowpi-646f
Fri 29 Jan 00:00:01  2021,0.59,12.9,cowpi-646f
Fri 29 Jan 00:30:01  2021,0.71,11.81,cowpi-646f
Fri 29 Jan 01:00:01  2021,0.74,15.57,cowpi-646f
Fri 29 Jan 01:30:02  2021,0.75,11.05,cowpi-646f
Fri 29 Jan 02:00:01  2021,0.63,12.77,cowpi-646f
Fri 29 Jan 02:30:01  2021,0.55,10.88,cowpi-646f
Fri 29 Jan 03:00:01  2021,0.76,10.39,cowpi-646f
