Date,Download,Upload
Thu 28 Jan 03:30:01 IST 2021,85.92,27.18
Thu 28 Jan 04:00:01 IST 2021,86.87,25.47
Thu 28 Jan 04:30:01 IST 2021,52.01,17.73
Thu 28 Jan 05:00:01 IST 2021,90.18,22.6
Thu 28 Jan 05:30:01 IST 2021,88.9,15.46
Thu 28 Jan 06:00:01 IST 2021,81.41,23.35
Thu 28 Jan 06:30:02 IST 2021,88.99,20.92
Thu 28 Jan 07:00:02 IST 2021,90.52,16.36
Thu 28 Jan 07:30:01 IST 2021,88.64,26.62
Thu 28 Jan 08:00:01 IST 2021,89.76,20.54
Thu 28 Jan 08:30:01 IST 2021,87.33,23.43
Thu 28 Jan 09:00:01 IST 2021,81.02,21.57
Thu 28 Jan 09:30:01 IST 2021,87.54,19.27
Thu 28 Jan 10:00:01 IST 2021,90.69,28
Thu 28 Jan 10:30:01 IST 2021,87.89,23.54
Thu 28 Jan 11:00:01 IST 2021,86.4,23.35
Thu 28 Jan 11:30:01 IST 2021,78.17,30.95
Thu 28 Jan 12:00:01 IST 2021,84.04,24.5
Thu 28 Jan 12:30:01 IST 2021,85.68,23.85
Thu 28 Jan 13:00:01 IST 2021,87.22,23.24
Thu 28 Jan 13:30:01 IST 2021,80.5,17.4
Thu 28 Jan 14:00:01 IST 2021,22.58,14.17
Thu 28 Jan 14:30:01 IST 2021,84.52,23.39
Thu 28 Jan 15:00:01 IST 2021,90.93,20.23
Thu 28 Jan 15:30:01 IST 2021,90.83,23.33
Thu 28 Jan 16:00:01 IST 2021,24.36,25.25
Thu 28 Jan 16:30:01 IST 2021,51.75,18.76
Thu 28 Jan 17:00:01 IST 2021,82.13,24.63
Thu 28 Jan 17:30:01 IST 2021,88.66,20.91
Thu 28 Jan 18:00:02 IST 2021,89.59,27.93
Thu 28 Jan 18:30:01 IST 2021,88.85,19.05
Thu 28 Jan 19:00:01 IST 2021,80.64,21.47
Thu 28 Jan 19:30:01 IST 2021,82.97,18.91
Thu 28 Jan 20:00:01 IST 2021,89.56,26.36
Thu 28 Jan 20:30:01 IST 2021,24.5,4.93
Thu 28 Jan 21:00:01 IST 2021,77.67,23.91
Thu 28 Jan 21:30:01 IST 2021,78,16
Thu 28 Jan 22:00:01 IST 2021,85.53,25.42
Thu 28 Jan 22:30:01 IST 2021,90.33,26.1
Thu 28 Jan 23:00:01 IST 2021,90.14,21.85
Thu 28 Jan 23:30:01 IST 2021,87.74,21.73
Fri 29 Jan 00:00:01 IST 2021,49.19,25.23
Fri 29 Jan 00:30:01 IST 2021,91.65,21.5
Fri 29 Jan 01:00:01 IST 2021,88.78,34.71
Fri 29 Jan 01:30:01 IST 2021,91.45,23.85
Fri 29 Jan 02:00:01 IST 2021,91.51,28.42
Fri 29 Jan 02:30:01 IST 2021,88.17,16.23
Fri 29 Jan 03:00:01 IST 2021,89.37,22.59
Fri 29 Jan 03:30:01 IST 2021,91.93,20.72
Fri 29 Jan 04:00:01 IST 2021,91.72,27.07
Fri 29 Jan 04:30:01 IST 2021,36.1,21.09
Fri 29 Jan 05:00:01 IST 2021,90.44,33.68
Fri 29 Jan 05:30:01 IST 2021,91.69,25.51
Fri 29 Jan 06:00:01 IST 2021,89.83,29.63
Fri 29 Jan 06:30:01 IST 2021,85.51,21.31
Fri 29 Jan 07:00:01 IST 2021,90.98,20.29
Fri 29 Jan 07:30:02 IST 2021,88.8,30.47
Fri 29 Jan 08:00:01 IST 2021,5.32,4.7
Fri 29 Jan 08:30:01 IST 2021,24.54,24.52
Fri 29 Jan 09:00:01 IST 2021,88.31,26.75
Fri 29 Jan 09:30:02 IST 2021,84.04,30.77
Fri 29 Jan 10:00:01 IST 2021,89.71,22.82
Fri 29 Jan 10:30:01 IST 2021,73.25,16.6
Fri 29 Jan 11:00:01 IST 2021,87.03,15.76
Fri 29 Jan 11:30:01 IST 2021,85.83,18.83
Fri 29 Jan 12:00:01 IST 2021,78.44,17.79
Fri 29 Jan 12:30:01 IST 2021,88.53,27.91
Fri 29 Jan 13:00:01 IST 2021,85.91,32.26
Fri 29 Jan 13:30:01 IST 2021,72.47,22.59
Fri 29 Jan 14:00:01 IST 2021,89.44,26.54
Fri 29 Jan 14:30:01 IST 2021,83.39,24.36
Fri 29 Jan 15:00:01 IST 2021,9.13,7.33
Fri 29 Jan 15:30:01 IST 2021,56.66,13.06
Fri 29 Jan 16:00:01 IST 2021,19.67,8.5
Fri 29 Jan 16:30:01 IST 2021,5.79,10.64
Fri 29 Jan 17:00:01 IST 2021,89.91,23.18
Fri 29 Jan 17:30:01 IST 2021,85.1,27.25
Fri 29 Jan 18:00:01 IST 2021,87.22,22.22
Fri 29 Jan 18:30:01 IST 2021,89.69,20.38
Fri 29 Jan 19:00:01 IST 2021,87.03,24.15
Fri 29 Jan 19:30:01 IST 2021,81.85,21.86
Fri 29 Jan 20:00:01 IST 2021,48.13,14.53
Fri 29 Jan 20:30:01 IST 2021,7.73,9.79
Fri 29 Jan 21:00:01 IST 2021,83.12,31.55
Fri 29 Jan 21:30:01 IST 2021,87.73,29.95
Fri 29 Jan 22:00:01 IST 2021,66.38,17.66
Fri 29 Jan 22:30:01 IST 2021,53.08,19.69
Fri 29 Jan 23:00:01 IST 2021,79.81,21.24
Fri 29 Jan 23:30:01 IST 2021,86.26,22.81
Sat 30 Jan 00:00:01 IST 2021,86.91,18.08
Sat 30 Jan 00:30:01 IST 2021,90.81,21.86
Sat 30 Jan 01:00:01 IST 2021,91.07,28.08
Sat 30 Jan 01:30:01 IST 2021,85.37,26.95
Sat 30 Jan 02:00:01 IST 2021,89.18,21.68
Sat 30 Jan 02:30:02 IST 2021,91.63,31.07
Sat 30 Jan 03:00:01 IST 2021,91.26,25.3
Sat 30 Jan 03:30:01 IST 2021,88.62,21.61
Sat 30 Jan 04:00:01 IST 2021,91.33,28.67
Sat 30 Jan 04:30:01 IST 2021,90.89,31.82
Sat 30 Jan 05:00:01 IST 2021,90.75,34.72
Sat 30 Jan 05:30:01 IST 2021,91.49,30.84
Sat 30 Jan 06:00:01 IST 2021,91.51,32.89
Sat 30 Jan 06:30:01 IST 2021,87.51,30.83
Sat 30 Jan 07:00:01 IST 2021,90.48,21.85
Sat 30 Jan 07:30:01 IST 2021,85.39,19.05
Sat 30 Jan 08:00:01 IST 2021,64.66,9.96
Sat 30 Jan 08:30:01 IST 2021,89.68,28.49
Sat 30 Jan 09:00:01 IST 2021,88.5,21.14
Sat 30 Jan 09:30:01 IST 2021,90.31,18.47
Sat 30 Jan 10:00:01 IST 2021,86.24,30.3
Sat 30 Jan 10:30:01 IST 2021,90.14,30.52
Sat 30 Jan 11:00:01 IST 2021,86.2,19.44
Sat 30 Jan 11:30:01 IST 2021,90.36,30.58
Sat 30 Jan 12:00:01 IST 2021,84.53,24.77
Sat 30 Jan 12:30:01 IST 2021,86.68,21.25
Sat 30 Jan 13:00:01 IST 2021,89.54,27.42
Sat 30 Jan 13:30:01 IST 2021,71.27,19.31
Sat 30 Jan 14:00:01 IST 2021,80.8,24.77
Sat 30 Jan 14:30:01 IST 2021,88.53,29.54
Sat 30 Jan 15:00:01 IST 2021,86.05,20.82
Sat 30 Jan 15:30:01 IST 2021,88.28,24.96
Sat 30 Jan 16:00:01 IST 2021,90.74,22.61
Sat 30 Jan 16:30:01 IST 2021,86.45,33.67
Sat 30 Jan 17:00:01 IST 2021,84.58,28.76
Sat 30 Jan 17:30:01 IST 2021,88.6,29.45
Sat 30 Jan 18:00:01 IST 2021,82.56,23.29
Sat 30 Jan 18:30:01 IST 2021,87.22,22.9
Sat 30 Jan 19:00:01 IST 2021,85.9,24.11
Sat 30 Jan 19:30:01 IST 2021,85.74,26.54
Sat 30 Jan 20:00:01 IST 2021,83.89,27.05
Sat 30 Jan 20:30:01 IST 2021,91.37,30.37
Sat 30 Jan 21:00:01 IST 2021,83.5,27.42
Sat 30 Jan 21:30:01 IST 2021,84.59,23.26
Sat 30 Jan 22:00:01 IST 2021,87.84,25.73
Sat 30 Jan 22:30:02 IST 2021,76.53,19.35
Sat 30 Jan 23:00:01 IST 2021,86.69,26.4
Sat 30 Jan 23:30:01 IST 2021,89.82,27.18
Sun 31 Jan 00:00:01 IST 2021,85.99,27.23
Sun 31 Jan 00:30:02 IST 2021,89.78,24.91
Sun 31 Jan 01:00:01 IST 2021,83.95,18.35
Sun 31 Jan 01:30:01 IST 2021,75.34,30.18
Sun 31 Jan 02:00:02 IST 2021,91.94,26.95
Sun 31 Jan 02:30:01 IST 2021,87.67,23.47
Sun 31 Jan 03:00:01 IST 2021,91.57,20.46
Sun 31 Jan 03:30:01 IST 2021,80.68,23.77
Sun 31 Jan 04:00:02 IST 2021,80.4,23.41
Sun 31 Jan 04:30:01 IST 2021,81.29,31.02
Sun 31 Jan 05:00:01 IST 2021,89.33,26
Sun 31 Jan 05:30:01 IST 2021,85.16,23.96
Sun 31 Jan 06:00:01 IST 2021,89.04,23.4
Sun 31 Jan 06:30:01 IST 2021,81.64,24.5
Sun 31 Jan 07:00:01 IST 2021,86.07,23.27
Sun 31 Jan 07:30:01 IST 2021,76.27,23.18
Sun 31 Jan 08:00:01 IST 2021,10.23,10.04
Sun 31 Jan 08:30:01 IST 2021,85.75,23.89
Sun 31 Jan 09:00:01 IST 2021,84.49,22.9
Sun 31 Jan 09:30:01 IST 2021,84.93,22.73
Sun 31 Jan 10:00:01 IST 2021,85.2,17.86
Sun 31 Jan 10:30:01 IST 2021,88.1,21.21
Sun 31 Jan 11:00:01 IST 2021,82.75,17.36
Sun 31 Jan 11:30:01 IST 2021,86.04,19.5
Sun 31 Jan 12:00:01 IST 2021,80.26,26.52
Sun 31 Jan 12:30:01 IST 2021,83.17,29.42
Sun 31 Jan 13:00:01 IST 2021,89.49,31.35
Sun 31 Jan 13:30:02 IST 2021,86.54,28.09
Sun 31 Jan 14:00:01 IST 2021,80.93,30.63
Sun 31 Jan 14:30:01 IST 2021,79.65,33.2
Sun 31 Jan 15:00:01 IST 2021,84.9,30.86
Sun 31 Jan 15:30:01 IST 2021,82.87,33.17
Sun 31 Jan 16:00:01 IST 2021,88.37,33.2
Sun 31 Jan 16:30:01 IST 2021,87.3,34.44
Sun 31 Jan 17:00:01 IST 2021,89.75,37.95
Sun 31 Jan 17:30:01 IST 2021,85.72,31.7
Sun 31 Jan 18:00:01 IST 2021,84.72,33.04
Sun 31 Jan 18:30:01 IST 2021,87.29,36.93
Sun 31 Jan 19:00:01 IST 2021,86.16,36.82
Sun 31 Jan 19:30:01 IST 2021,74.08,22.68
Sun 31 Jan 20:00:01 IST 2021,72.41,21.16
Sun 31 Jan 20:30:01 IST 2021,85.78,23
Sun 31 Jan 21:00:01 IST 2021,83.04,21.96
Sun 31 Jan 21:30:02 IST 2021,86.43,33.07
Sun 31 Jan 22:00:01 IST 2021,67.7,33.39
Sun 31 Jan 22:30:01 IST 2021,90.63,36.97
Sun 31 Jan 23:00:01 IST 2021,87.23,33.28
Sun 31 Jan 23:30:01 IST 2021,84.72,34.67
Mon  1 Feb 00:00:01 IST 2021,90.51,29.98
Mon  1 Feb 00:30:01 IST 2021,88.73,37.04
Mon  1 Feb 01:00:01 IST 2021,87.67,37.46
Mon  1 Feb 01:30:01 IST 2021,52.24,5.78
Mon  1 Feb 02:00:01 IST 2021,85.23,24.88
Mon  1 Feb 02:30:01 IST 2021,91.95,36.08
Mon  1 Feb 03:00:01 IST 2021,85.07,40.18
Mon  1 Feb 03:30:01 IST 2021,89.3,36.71
Mon  1 Feb 04:00:01 IST 2021,77.64,32.54
Mon  1 Feb 04:30:01 IST 2021,82.04,37.56
Mon  1 Feb 05:00:01 IST 2021,88.04,34.8
Mon  1 Feb 05:30:01 IST 2021,89.87,27.12
Mon  1 Feb 06:00:01 IST 2021,90.48,36.32
Mon  1 Feb 06:30:01 IST 2021,68.57,22.3
Mon  1 Feb 07:00:01 IST 2021,73.35,20.98
Mon  1 Feb 07:30:01 IST 2021,83.66,33.91
Mon  1 Feb 08:00:02 IST 2021,85.6,38.2
Mon  1 Feb 08:30:01 IST 2021,89.59,40.36
Mon  1 Feb 09:00:01 IST 2021,86.71,35.52
Mon  1 Feb 09:30:01 IST 2021,33.09,6.96
Mon  1 Feb 10:00:01 IST 2021,72.22,24.48
Mon  1 Feb 10:30:01 IST 2021,83.72,33.34
Mon  1 Feb 11:00:01 IST 2021,91.4,39.03
Mon  1 Feb 11:30:01 IST 2021,77.91,27.01
Mon  1 Feb 12:00:01 IST 2021,63.91,4.03
Mon  1 Feb 12:30:01 IST 2021,88.73,37.84
Mon  1 Feb 13:00:02 IST 2021,90.32,39.33
Mon  1 Feb 13:30:01 IST 2021,87.42,38.18
Mon  1 Feb 14:00:01 IST 2021,89.94,29.85
Mon  1 Feb 14:30:02 IST 2021,89.91,31.68
Mon  1 Feb 15:00:01 IST 2021,83.59,33.67
Mon  1 Feb 15:30:01 IST 2021,80.24,33.17
Mon  1 Feb 16:00:01 IST 2021,84.21,36.05
Mon  1 Feb 16:30:01 IST 2021,88.82,31.36
Mon  1 Feb 17:00:01 IST 2021,85.18,34.05
Mon  1 Feb 17:30:01 IST 2021,65.96,19.96
Mon  1 Feb 18:00:01 IST 2021,68.36,22.54
Mon  1 Feb 18:30:01 IST 2021,15.76,6.62
Mon  1 Feb 19:00:01 IST 2021,6.68,23.25
Mon  1 Feb 19:30:01 IST 2021,75.65,29
Mon  1 Feb 20:00:01 IST 2021,79.54,29.89
Mon  1 Feb 20:30:02 IST 2021,70.39,28.4
Mon  1 Feb 21:00:01 IST 2021,80.84,28.61
Mon  1 Feb 21:30:01 IST 2021,75.21,25.85
Mon  1 Feb 22:00:01 IST 2021,67.36,28.2
Mon  1 Feb 22:30:01 IST 2021,77.31,30.92
Mon  1 Feb 23:00:01 IST 2021,79.53,34.64
Mon  1 Feb 23:30:01 IST 2021,75.78,26.56
Tue  2 Feb 00:00:01 IST 2021,68.68,32.69
Tue  2 Feb 00:30:01 IST 2021,43.81,6.57
Tue  2 Feb 01:00:01 IST 2021,72.97,17.26
Tue  2 Feb 01:30:01 IST 2021,53.58,6.06
Tue  2 Feb 02:00:01 IST 2021,73.44,6.43
Tue  2 Feb 02:30:01 IST 2021,77.63,24.32
Tue  2 Feb 03:00:01 IST 2021,86.39,24.78
Tue  2 Feb 03:30:01 IST 2021,81.74,23.47
Tue  2 Feb 04:00:01 IST 2021,73.86,25.74
Tue  2 Feb 04:30:01 IST 2021,76.15,30.54
Tue  2 Feb 05:00:01 IST 2021,87.16,31.02
Tue  2 Feb 05:30:02 IST 2021,51.32,7.04
Tue  2 Feb 06:00:02 IST 2021,60.69,6.42
Tue  2 Feb 06:30:01 IST 2021,81.63,18.6
Tue  2 Feb 07:00:01 IST 2021,64.71,5.98
Tue  2 Feb 07:30:01 IST 2021,78.53,36.92
Tue  2 Feb 08:00:01 IST 2021,81.3,31.48
Tue  2 Feb 08:30:01 IST 2021,74.52,6.02
Tue  2 Feb 09:00:01 IST 2021,68.55,6.04
Tue  2 Feb 09:30:01 IST 2021,73.24,5.86
Tue  2 Feb 10:00:01 IST 2021,74.72,19.13
Tue  2 Feb 10:30:01 IST 2021,59.21,33.61
Tue  2 Feb 11:00:01 IST 2021,53.63,23.91
Tue  2 Feb 11:30:02 IST 2021,72.85,33.58
Tue  2 Feb 12:00:01 IST 2021,84.43,32.06
Tue  2 Feb 12:30:01 IST 2021,86.66,33.45
Tue  2 Feb 13:00:01 IST 2021,,
Tue  2 Feb 13:30:01 IST 2021,,
Tue  2 Feb 14:00:01 IST 2021,68.53,7.35
Tue  2 Feb 14:30:01 IST 2021,52.25,34.63
Tue  2 Feb 15:00:01 IST 2021,46.85,23.07
Tue  2 Feb 15:30:01 IST 2021,58.69,29.83
Tue  2 Feb 16:00:01 IST 2021,45.5,28.83
Tue  2 Feb 16:30:01 IST 2021,73.08,20.73
Tue  2 Feb 17:00:01 IST 2021,63.01,23.18
Tue  2 Feb 17:30:01 IST 2021,58.03,13.19
Tue  2 Feb 18:00:01 IST 2021,62.4,28.9
Tue  2 Feb 18:30:01 IST 2021,68.61,26.88
Tue  2 Feb 19:00:01 IST 2021,68.38,30.64
Tue  2 Feb 19:30:01 IST 2021,78.38,26.95
Tue  2 Feb 20:00:01 IST 2021,61.91,27.2
Tue  2 Feb 20:30:01 IST 2021,74,31.81
Tue  2 Feb 21:00:01 IST 2021,76.5,30.19
Tue  2 Feb 21:30:01 IST 2021,62.32,26.86
Tue  2 Feb 22:00:01 IST 2021,70.16,26.39
Tue  2 Feb 22:30:01 IST 2021,24.79,11.45
Tue  2 Feb 23:00:01 IST 2021,73.23,24.5
Tue  2 Feb 23:30:01 IST 2021,69.62,20.41
Wed  3 Feb 00:00:01 IST 2021,73.59,18.82
Wed  3 Feb 00:30:01 IST 2021,23.51,11.33
Wed  3 Feb 01:00:01 IST 2021,76.47,21.32
Wed  3 Feb 01:30:01 IST 2021,72.03,27.59
Wed  3 Feb 02:00:01 IST 2021,85.93,31.14
Wed  3 Feb 02:30:01 IST 2021,82.45,29.87
Wed  3 Feb 03:00:01 IST 2021,77.19,25.78
Wed  3 Feb 03:30:01 IST 2021,76.59,20.88
Wed  3 Feb 04:00:01 IST 2021,77.99,18.08
Wed  3 Feb 04:30:01 IST 2021,64.2,12.35
Wed  3 Feb 05:00:01 IST 2021,77.2,17.96
Wed  3 Feb 05:30:01 IST 2021,75.43,18.63
Wed  3 Feb 06:00:01 IST 2021,75.84,21.54
Wed  3 Feb 06:30:01 IST 2021,60.74,11.45
Wed  3 Feb 07:00:02 IST 2021,56.7,10.02
Wed  3 Feb 07:30:01 IST 2021,71.98,31.33
Wed  3 Feb 08:00:01 IST 2021,77.3,35.51
Wed  3 Feb 08:30:01 IST 2021,82.45,31.21
Wed  3 Feb 09:00:01 IST 2021,80.87,30.48
Wed  3 Feb 09:30:01 IST 2021,84.27,27.76
Wed  3 Feb 10:00:01 IST 2021,74.29,27.39
Wed  3 Feb 10:30:01 IST 2021,75.5,31.59
Wed  3 Feb 11:00:01 IST 2021,,
Wed  3 Feb 11:30:01 IST 2021,82.48,21.15
Wed  3 Feb 12:00:02 IST 2021,74.2,23.77
Wed  3 Feb 12:30:01 IST 2021,75.42,25.28
Wed  3 Feb 13:00:01 IST 2021,72.27,27.33
Wed  3 Feb 13:30:01 IST 2021,59.83,25.01
Wed  3 Feb 14:00:01 IST 2021,50.29,21.85
Wed  3 Feb 14:30:01 IST 2021,79.91,25.67
Wed  3 Feb 15:00:02 IST 2021,71.45,21.89
Wed  3 Feb 15:30:01 IST 2021,69.13,19.8
Wed  3 Feb 16:00:01 IST 2021,67.28,5.79
Wed  3 Feb 16:30:01 IST 2021,65.75,17.38
Wed  3 Feb 17:00:01 IST 2021,51.1,10.21
Wed  3 Feb 17:30:01 IST 2021,78.8,6.68
Wed  3 Feb 18:00:01 IST 2021,50.04,16.01
Wed  3 Feb 18:30:01 IST 2021,57.2,19.02
Wed  3 Feb 19:00:01 IST 2021,50.24,21.56
Wed  3 Feb 19:30:01 IST 2021,53.06,24.65
Wed  3 Feb 20:00:01 IST 2021,42.5,22.79
Wed  3 Feb 20:30:01 IST 2021,42.9,19.21
Wed  3 Feb 21:00:01 IST 2021,79.78,27.66
Wed  3 Feb 21:30:01 IST 2021,73.27,22.28
Wed  3 Feb 22:00:01 IST 2021,68.97,21.97
Wed  3 Feb 22:30:01 IST 2021,68.11,26.54
Wed  3 Feb 23:00:01 IST 2021,71.84,28.2
Wed  3 Feb 23:30:01 IST 2021,63.03,21.53
Thu  4 Feb 00:00:01 IST 2021,71.98,25.86
Thu  4 Feb 00:30:01 IST 2021,72.14,22.32
Thu  4 Feb 01:00:01 IST 2021,84.26,21.25
Thu  4 Feb 01:30:01 IST 2021,78.68,23.58
Thu  4 Feb 02:00:01 IST 2021,78.69,23.54
Thu  4 Feb 02:30:01 IST 2021,64.84,20.96
Thu  4 Feb 03:00:02 IST 2021,70.77,27.25
Thu  4 Feb 03:30:01 IST 2021,80.39,26.07
Thu  4 Feb 04:00:02 IST 2021,76.35,31.81
Thu  4 Feb 04:30:01 IST 2021,76.28,29.13
Thu  4 Feb 05:00:01 IST 2021,78,29.46
Thu  4 Feb 05:30:01 IST 2021,80.11,21.64
Thu  4 Feb 06:00:01 IST 2021,76.48,26.9
Thu  4 Feb 06:30:01 IST 2021,79.11,26.63
Thu  4 Feb 07:00:01 IST 2021,78.76,26.86
Thu  4 Feb 07:30:01 IST 2021,83.36,26.29
Thu  4 Feb 08:00:01 IST 2021,83.99,30.26
Thu  4 Feb 08:30:01 IST 2021,71.46,23.08
Thu  4 Feb 09:00:01 IST 2021,75.23,22.88
Thu  4 Feb 09:30:01 IST 2021,68.44,25.09
Thu  4 Feb 10:00:01 IST 2021,60.57,21.35
Thu  4 Feb 10:30:01 IST 2021,79.59,17.59
Thu  4 Feb 11:00:01 IST 2021,69.7,20.68
Thu  4 Feb 11:30:01 IST 2021,68.64,26
Thu  4 Feb 12:00:02 IST 2021,76.43,5.68
Thu  4 Feb 12:30:01 IST 2021,49.24,23.56
Thu  4 Feb 13:00:01 IST 2021,1.07,11.78
Thu  4 Feb 13:30:01 IST 2021,1.43,9.49
Thu  4 Feb 14:00:01 IST 2021,2,10.78
Thu  4 Feb 14:30:01 IST 2021,44.42,25.81
Thu  4 Feb 15:00:02 IST 2021,14.21,22.69
Thu  4 Feb 15:30:01 IST 2021,34,26.49
Thu  4 Feb 16:00:01 IST 2021,79.51,24.54
Thu  4 Feb 16:30:01 IST 2021,38.4,31.7
Thu  4 Feb 17:00:01 IST 2021,1.97,0.75
Thu  4 Feb 17:30:01 IST 2021,17.67,11.27
Thu  4 Feb 18:00:02 IST 2021,71.18,30.81
Thu  4 Feb 18:30:01 IST 2021,45.54,33.72
Thu  4 Feb 19:00:01 IST 2021,64.4,26.8
Thu  4 Feb 19:30:01 IST 2021,78.62,29.12
Thu  4 Feb 20:00:01 IST 2021,72.42,35.78
Thu  4 Feb 20:30:01 IST 2021,58.29,28.79
Thu  4 Feb 21:00:01 IST 2021,70.71,28.33
Thu  4 Feb 21:30:01 IST 2021,84.85,29.56
Thu  4 Feb 22:00:01 IST 2021,56.45,27.98
Thu  4 Feb 22:30:01 IST 2021,67.34,20.52
Thu  4 Feb 23:00:01 IST 2021,55,26.72
Thu  4 Feb 23:30:01 IST 2021,62.06,28.08
Fri  5 Feb 00:00:01 IST 2021,69.29,30.01
Fri  5 Feb 00:30:01 IST 2021,53.93,32.35
Fri  5 Feb 01:00:01 IST 2021,77.23,31.45
Fri  5 Feb 01:30:01 IST 2021,66.55,29.61
Fri  5 Feb 02:00:01 IST 2021,81.33,33.8
Fri  5 Feb 02:30:01 IST 2021,85.95,31.67
Fri  5 Feb 03:00:01 IST 2021,81.28,22.3
Fri  5 Feb 03:30:01 IST 2021,79.08,23.78
Fri  5 Feb 04:00:01 IST 2021,75.86,23.95
Fri  5 Feb 04:30:01 IST 2021,81.89,19.65
Fri  5 Feb 05:00:01 IST 2021,83.21,29.4
Fri  5 Feb 05:30:01 IST 2021,68.9,32.56
Fri  5 Feb 06:00:01 IST 2021,66.45,17.29
Fri  5 Feb 06:30:01 IST 2021,70.41,19.61
Fri  5 Feb 07:00:01 IST 2021,65.82,15.17
Fri  5 Feb 07:30:01 IST 2021,81.88,21.27
Fri  5 Feb 08:00:01 IST 2021,8.41,10.1
Fri  5 Feb 08:30:01 IST 2021,88.84,30.97
Fri  5 Feb 09:00:01 IST 2021,68.81,31.03
Fri  5 Feb 09:30:01 IST 2021,8.25,29.13
Fri  5 Feb 10:00:01 IST 2021,12.64,31.06
Fri  5 Feb 10:30:01 IST 2021,77.89,34.12
Fri  5 Feb 11:00:01 IST 2021,75,33.13
Fri  5 Feb 11:30:01 IST 2021,75.17,30.9
Fri  5 Feb 12:00:01 IST 2021,55.14,18.68
Fri  5 Feb 12:30:02 IST 2021,62.56,20.13
Fri  5 Feb 13:00:01 IST 2021,11.45,28.54
Fri  5 Feb 13:30:01 IST 2021,4.33,22.16
Fri  5 Feb 14:00:01 IST 2021,70.2,32.04
Fri  5 Feb 14:30:01 IST 2021,75.16,30.89
Fri  5 Feb 15:00:01 IST 2021,4.74,23.63
Fri  5 Feb 15:30:01 IST 2021,68.48,27.81
Fri  5 Feb 16:00:01 IST 2021,14.53,28.6
Fri  5 Feb 16:30:01 IST 2021,77.03,31.27
Fri  5 Feb 17:00:01 IST 2021,68.02,27.1
Fri  5 Feb 17:30:01 IST 2021,6.34,33.78
Fri  5 Feb 18:00:01 IST 2021,74.08,26.75
Fri  5 Feb 18:30:01 IST 2021,73.47,27.16
Fri  5 Feb 19:00:01 IST 2021,62.4,20
Fri  5 Feb 19:30:01 IST 2021,63.34,25.68
Fri  5 Feb 20:00:01 IST 2021,19.81,32.24
Fri  5 Feb 20:30:01 IST 2021,4.61,25.15
Fri  5 Feb 21:00:01 IST 2021,60.56,29.99
Fri  5 Feb 21:30:01 IST 2021,5.86,29.65
Fri  5 Feb 22:00:01 IST 2021,55.51,30.23
Fri  5 Feb 22:30:01 IST 2021,4.89,25.03
Fri  5 Feb 23:00:01 IST 2021,17.97,28.56
Fri  5 Feb 23:30:01 IST 2021,7.41,28.59
Sat  6 Feb 00:00:02 IST 2021,68.1,25.34
Sat  6 Feb 00:30:01 IST 2021,79.86,27.71
Sat  6 Feb 01:00:01 IST 2021,54.62,20.24
Sat  6 Feb 01:30:01 IST 2021,24.98,14.32
Sat  6 Feb 02:00:01 IST 2021,71.91,33.45
Sat  6 Feb 02:30:01 IST 2021,7.39,30.94
Sat  6 Feb 03:00:01 IST 2021,30.1,32.19
Sat  6 Feb 03:30:01 IST 2021,8.64,29.9
Sat  6 Feb 04:00:01 IST 2021,71.52,23.4
Sat  6 Feb 04:30:01 IST 2021,84.84,31
Sat  6 Feb 05:00:01 IST 2021,29.1,34.13
Sat  6 Feb 05:30:01 IST 2021,14.33,32.94
Sat  6 Feb 06:00:01 IST 2021,63.13,21.36
Sat  6 Feb 06:30:01 IST 2021,59.71,20.98
Sat  6 Feb 07:00:01 IST 2021,62.27,29.57
Sat  6 Feb 07:30:01 IST 2021,70.48,28.53
Sat  6 Feb 08:00:01 IST 2021,70.11,31.32
Sat  6 Feb 08:30:01 IST 2021,11.65,32.62
Sat  6 Feb 09:00:01 IST 2021,58.95,20.56
Sat  6 Feb 09:30:01 IST 2021,42.31,17.51
Sat  6 Feb 10:00:01 IST 2021,53.64,16.72
Sat  6 Feb 10:30:01 IST 2021,69.23,21.14
Sat  6 Feb 11:00:01 IST 2021,52.66,18.04
Sat  6 Feb 11:30:01 IST 2021,69.75,22.35
Sat  6 Feb 12:00:01 IST 2021,62.53,20.96
Sat  6 Feb 12:30:01 IST 2021,66.4,24.89
Sat  6 Feb 13:00:01 IST 2021,17.9,31.36
Sat  6 Feb 13:30:01 IST 2021,9.57,30.15
Sat  6 Feb 14:00:01 IST 2021,22.63,35.39
Sat  6 Feb 14:30:01 IST 2021,77.86,29.38
Sat  6 Feb 15:00:01 IST 2021,34.87,15.79
Sat  6 Feb 15:30:01 IST 2021,62.19,23.13
Sat  6 Feb 16:00:01 IST 2021,63.5,19.46
Sat  6 Feb 16:30:01 IST 2021,70.99,23.9
Sat  6 Feb 17:00:01 IST 2021,78.04,26.68
Sat  6 Feb 17:30:01 IST 2021,10.76,34.52
Sat  6 Feb 18:00:01 IST 2021,76.52,29.25
Sat  6 Feb 18:30:01 IST 2021,60.05,23.93
Sat  6 Feb 19:00:01 IST 2021,72.96,24.73
Sat  6 Feb 19:30:01 IST 2021,,
Sat  6 Feb 20:00:02 IST 2021,22.69,30.43
Sat  6 Feb 20:30:02 IST 2021,10.49,31.58
Sat  6 Feb 21:00:01 IST 2021,15.73,31.71
