Date,Download,Upload
Tue 19 Jan 09:00:01 IST 2021,0.74,13.05
Tue 19 Jan 09:30:01 IST 2021,0.56,4.17
Tue 19 Jan 10:00:01 IST 2021,0.77,13.98
Tue 19 Jan 10:30:01 IST 2021,0.74,14.67
Tue 19 Jan 11:00:01 IST 2021,0.65,13.87
Tue 19 Jan 11:30:01 IST 2021,0.55,17.5
Tue 19 Jan 12:00:01 IST 2021,0.63,12.19
Tue 19 Jan 12:30:01 IST 2021,0.62,13.67
Tue 19 Jan 13:00:01 IST 2021,0.73,13.85
Tue 19 Jan 13:30:01 IST 2021,0.66,14.21
Tue 19 Jan 14:00:02 IST 2021,0.81,13.94
Tue 19 Jan 14:30:01 IST 2021,0.6,19.63
Tue 19 Jan 15:00:01 IST 2021,0.56,14.09
Tue 19 Jan 15:30:01 IST 2021,0.57,12.29
Tue 19 Jan 16:00:01 IST 2021,0.52,15.3
Tue 19 Jan 16:30:01 IST 2021,0.76,13.79
Tue 19 Jan 17:00:01 IST 2021,0.61,16.06
Tue 19 Jan 17:30:01 IST 2021,0.67,14.3
Tue 19 Jan 18:00:01 IST 2021,0.7,16.06
Tue 19 Jan 18:30:01 IST 2021,0.81,15.08
Tue 19 Jan 19:00:01 IST 2021,0.56,14.91
Tue 19 Jan 19:30:01 IST 2021,0.62,17.29
Tue 19 Jan 20:00:01 IST 2021,0.66,13.38
Tue 19 Jan 20:30:01 IST 2021,0.49,17.41
Tue 19 Jan 21:00:01 IST 2021,0.66,12.4
Tue 19 Jan 21:30:01 IST 2021,0.64,15.13
Tue 19 Jan 22:00:01 IST 2021,0.79,10.53
Tue 19 Jan 22:30:01 IST 2021,0.52,16.69
Tue 19 Jan 23:00:01 IST 2021,0.64,14.97
Tue 19 Jan 23:30:01 IST 2021,0.69,13.95
Wed 20 Jan 00:00:01 IST 2021,0.47,18.58
Wed 20 Jan 00:30:01 IST 2021,0.6,15.81
Wed 20 Jan 01:00:01 IST 2021,0.69,11.64
Wed 20 Jan 01:30:01 IST 2021,0.73,13.29
Wed 20 Jan 02:00:01 IST 2021,0.64,15.54
Wed 20 Jan 02:30:01 IST 2021,0.51,18.04
Wed 20 Jan 03:00:01 IST 2021,0.68,15.46
Wed 20 Jan 03:30:01 IST 2021,0.67,14.51
Wed 20 Jan 04:00:01 IST 2021,0.69,15.82
Wed 20 Jan 04:30:02 IST 2021,0.6,10.52
Wed 20 Jan 05:00:01 IST 2021,0.69,14.89
Wed 20 Jan 05:30:01 IST 2021,0.65,15.29
Wed 20 Jan 06:00:01 IST 2021,0.7,11.97
Wed 20 Jan 06:30:01 IST 2021,0.63,14.34
Wed 20 Jan 07:00:01 IST 2021,0.56,15.69
Wed 20 Jan 07:30:01 IST 2021,0.47,14.65
Wed 20 Jan 08:00:02 IST 2021,0.58,18.98
Wed 20 Jan 08:30:01 IST 2021,0.62,15.47
Wed 20 Jan 09:00:01 IST 2021,0.7,13.23
Wed 20 Jan 09:30:01 IST 2021,0.64,15.07
Wed 20 Jan 10:00:01 IST 2021,0.84,15.77
Wed 20 Jan 10:30:01 IST 2021,0.6,17.26
Wed 20 Jan 11:00:01 IST 2021,0.91,10.37
Wed 20 Jan 11:30:01 IST 2021,0.61,16.08
Wed 20 Jan 12:00:01 IST 2021,0.67,14.56
Wed 20 Jan 12:30:01 IST 2021,0.7,13.57
Wed 20 Jan 13:00:01 IST 2021,0.76,13.87
Wed 20 Jan 13:30:01 IST 2021,0.72,14.65
Wed 20 Jan 14:00:01 IST 2021,0.64,12.96
Wed 20 Jan 14:30:01 IST 2021,0.65,12.56
Wed 20 Jan 15:00:01 IST 2021,,
Wed 20 Jan 15:30:02 IST 2021,0.81,15.87
Wed 20 Jan 16:00:01 IST 2021,0.74,14.52
Wed 20 Jan 16:30:01 IST 2021,0.59,12.36
Wed 20 Jan 17:00:01 IST 2021,0.64,14.16
Wed 20 Jan 17:30:01 IST 2021,0.66,12.23
Wed 20 Jan 18:00:01 IST 2021,0.68,13.7
Wed 20 Jan 18:30:01 IST 2021,0.71,12.14
Wed 20 Jan 19:00:01 IST 2021,0.64,14.03
Wed 20 Jan 19:30:01 IST 2021,0.7,18.35
Wed 20 Jan 20:00:01 IST 2021,0.65,12.24
Wed 20 Jan 20:30:01 IST 2021,0.73,15.35
Wed 20 Jan 21:00:01 IST 2021,0.66,11.47
Wed 20 Jan 21:30:01 IST 2021,0.52,15.96
Wed 20 Jan 22:00:01 IST 2021,0.62,14.54
Wed 20 Jan 22:30:01 IST 2021,0.62,16.21
Wed 20 Jan 23:00:01 IST 2021,0.72,11.94
Wed 20 Jan 23:30:01 IST 2021,0.65,14.62
Thu 21 Jan 00:00:01 IST 2021,0.66,13.61
Thu 21 Jan 00:30:01 IST 2021,0.64,12.58
Thu 21 Jan 01:00:01 IST 2021,0.65,13.01
Thu 21 Jan 01:30:01 IST 2021,0.6,14.63
Thu 21 Jan 02:00:01 IST 2021,0.64,14.77
Thu 21 Jan 02:30:01 IST 2021,0.69,13.96
Thu 21 Jan 03:00:01 IST 2021,0.53,17.53
Thu 21 Jan 03:30:01 IST 2021,0.53,16.32
Thu 21 Jan 04:00:01 IST 2021,0.54,14.61
Thu 21 Jan 04:30:02 IST 2021,0.76,15.1
Thu 21 Jan 05:00:01 IST 2021,0.66,11.52
Thu 21 Jan 05:30:01 IST 2021,0.58,13.43
Thu 21 Jan 06:00:01 IST 2021,0.61,14.41
Thu 21 Jan 06:30:01 IST 2021,0.65,15.87
Thu 21 Jan 07:00:01 IST 2021,0.66,11.37
Thu 21 Jan 07:30:01 IST 2021,0.54,15.65
Thu 21 Jan 08:00:01 IST 2021,0.6,11.83
Thu 21 Jan 08:30:01 IST 2021,0.78,11.8
Thu 21 Jan 09:00:01 IST 2021,0.59,14.09
Thu 21 Jan 09:30:01 IST 2021,0.6,16.31
Thu 21 Jan 10:00:01 IST 2021,0.61,12.57
Thu 21 Jan 10:30:02 IST 2021,0.76,14.01
Thu 21 Jan 11:00:01 IST 2021,,
Thu 21 Jan 11:30:01 IST 2021,0.64,14.12
Thu 21 Jan 12:00:01 IST 2021,0.62,16.79
Thu 21 Jan 12:30:01 IST 2021,0.65,9.91
Thu 21 Jan 13:00:01 IST 2021,0.62,13.53
Thu 21 Jan 13:30:01 IST 2021,0.58,12.83
Thu 21 Jan 14:00:01 IST 2021,0.69,10.29
Thu 21 Jan 14:30:01 IST 2021,0.73,9.41
Thu 21 Jan 15:00:01 IST 2021,0.84,8.94
Thu 21 Jan 15:30:01 IST 2021,0.57,12.71
Thu 21 Jan 16:00:01 IST 2021,0.69,10.27
Thu 21 Jan 16:30:01 IST 2021,0.75,9.88
Thu 21 Jan 17:00:01 IST 2021,0.71,13.14
Thu 21 Jan 17:30:01 IST 2021,0.61,10.41
Thu 21 Jan 18:00:01 IST 2021,0.54,13.76
Thu 21 Jan 18:30:01 IST 2021,0.82,9.78
Thu 21 Jan 19:00:01 IST 2021,0.68,11.3
Thu 21 Jan 19:30:01 IST 2021,0.77,10.71
Thu 21 Jan 20:00:01 IST 2021,0.75,8.67
Thu 21 Jan 20:30:01 IST 2021,0.62,15.71
Thu 21 Jan 21:00:01 IST 2021,0.7,10.4
Thu 21 Jan 21:30:01 IST 2021,0.61,13.42
Thu 21 Jan 22:00:01 IST 2021,0.75,9.75
Thu 21 Jan 22:30:01 IST 2021,0.67,11.32
Thu 21 Jan 23:00:01 IST 2021,0.6,12.98
Thu 21 Jan 23:30:01 IST 2021,0.76,3.64
Fri 22 Jan 00:00:01 IST 2021,0.67,9.48
Fri 22 Jan 00:30:01 IST 2021,0.67,15.31
Fri 22 Jan 01:00:01 IST 2021,0.74,9.76
Fri 22 Jan 01:30:01 IST 2021,0.54,16.27
Fri 22 Jan 02:00:01 IST 2021,0.65,13.33
Fri 22 Jan 02:30:01 IST 2021,0.69,10.63
Fri 22 Jan 03:00:01 IST 2021,0.67,14.49
Fri 22 Jan 03:30:01 IST 2021,0.76,15.21
Fri 22 Jan 04:00:01 IST 2021,0.7,16.08
Fri 22 Jan 04:30:01 IST 2021,0.8,7.96
Fri 22 Jan 05:00:01 IST 2021,0.79,10.15
Fri 22 Jan 05:30:01 IST 2021,0.69,14.2
Fri 22 Jan 06:00:01 IST 2021,0.75,13.68
Fri 22 Jan 06:30:01 IST 2021,0.8,14.42
Fri 22 Jan 07:00:01 IST 2021,0.64,15.87
Fri 22 Jan 07:30:01 IST 2021,0.75,12.76
Fri 22 Jan 08:00:01 IST 2021,0.55,10.87
Fri 22 Jan 08:30:01 IST 2021,0.73,13.83
Fri 22 Jan 09:00:01 IST 2021,0.64,12.57
Fri 22 Jan 09:30:01 IST 2021,0.67,15.35
Fri 22 Jan 10:00:01 IST 2021,0.74,14.77
Fri 22 Jan 10:30:01 IST 2021,0.64,13.95
Fri 22 Jan 11:00:01 IST 2021,0.7,11.98
Fri 22 Jan 11:30:01 IST 2021,0.63,11.06
Fri 22 Jan 12:00:01 IST 2021,0.73,7.66
Fri 22 Jan 12:30:01 IST 2021,0.71,8.99
Fri 22 Jan 13:00:01 IST 2021,0.55,13.62
Fri 22 Jan 13:30:01 IST 2021,0.64,12.02
Fri 22 Jan 14:00:01 IST 2021,0.62,12.19
Fri 22 Jan 14:30:01 IST 2021,0.76,10.85
Fri 22 Jan 15:00:01 IST 2021,0.68,12.59
Fri 22 Jan 15:30:01 IST 2021,0.76,7.79
Fri 22 Jan 16:00:01 IST 2021,0.76,10.82
Fri 22 Jan 16:30:01 IST 2021,0.6,15.66
Fri 22 Jan 17:00:01 IST 2021,0.57,16.89
Fri 22 Jan 17:30:01 IST 2021,0.73,8.34
Fri 22 Jan 18:00:01 IST 2021,0.6,13.28
Fri 22 Jan 18:30:01 IST 2021,0.62,11.82
Fri 22 Jan 19:00:01 IST 2021,0.76,13.19
Fri 22 Jan 19:30:01 IST 2021,0.71,8.35
Fri 22 Jan 20:00:02 IST 2021,0.7,13.66
Fri 22 Jan 20:30:01 IST 2021,0.73,14.61
Fri 22 Jan 21:00:01 IST 2021,0.77,10.01
Fri 22 Jan 21:30:01 IST 2021,0.72,8.21
Fri 22 Jan 22:00:01 IST 2021,0.77,8.4
Fri 22 Jan 22:30:01 IST 2021,0.59,11.95
Fri 22 Jan 23:00:01 IST 2021,0.72,11.44
Fri 22 Jan 23:30:01 IST 2021,0.62,12.6
Sat 23 Jan 00:00:01 IST 2021,0.74,12
Sat 23 Jan 00:30:01 IST 2021,0.51,16.17
Sat 23 Jan 01:00:01 IST 2021,0.61,13.15
Sat 23 Jan 01:30:01 IST 2021,0.62,13.73
Sat 23 Jan 02:00:01 IST 2021,0.71,6.63
Sat 23 Jan 02:30:01 IST 2021,0.71,11.86
Sat 23 Jan 03:00:01 IST 2021,0.78,9.96
Sat 23 Jan 03:30:01 IST 2021,0.7,12.93
Sat 23 Jan 04:00:01 IST 2021,0.67,10.83
Sat 23 Jan 04:30:01 IST 2021,0.61,13.1
Sat 23 Jan 05:00:01 IST 2021,0.63,12.27
Sat 23 Jan 05:30:01 IST 2021,0.67,10.2
Sat 23 Jan 06:00:01 IST 2021,0.62,14.78
Sat 23 Jan 06:30:01 IST 2021,0.69,13.09
Sat 23 Jan 07:00:01 IST 2021,0.7,8.7
Sat 23 Jan 07:30:01 IST 2021,0.64,14.61
Sat 23 Jan 08:00:01 IST 2021,0.61,12.01
Sat 23 Jan 08:30:01 IST 2021,0.75,10.6
Sat 23 Jan 09:00:01 IST 2021,0.7,8.84
Sat 23 Jan 09:30:01 IST 2021,0.74,10.2
Sat 23 Jan 10:00:01 IST 2021,0.64,9.88
Sat 23 Jan 10:30:01 IST 2021,0.61,12.22
Sat 23 Jan 11:00:01 IST 2021,0.64,13.78
Sat 23 Jan 11:30:01 IST 2021,0.63,10.45
Sat 23 Jan 12:00:01 IST 2021,0.68,14.93
Sat 23 Jan 12:30:01 IST 2021,0.76,11.19
Sat 23 Jan 13:00:01 IST 2021,0.49,10.85
Sat 23 Jan 13:30:01 IST 2021,0.61,11.89
Sat 23 Jan 14:00:01 IST 2021,0.69,8.46
Sat 23 Jan 14:30:01 IST 2021,0.6,14.17
Sat 23 Jan 15:00:01 IST 2021,0.59,11.83
Sat 23 Jan 15:30:01 IST 2021,0.67,13.09
Sat 23 Jan 16:00:01 IST 2021,0.6,12.02
Sat 23 Jan 16:30:01 IST 2021,0.62,10.28
Sat 23 Jan 17:00:01 IST 2021,0.76,7.95
Sat 23 Jan 17:30:01 IST 2021,,
Sat 23 Jan 18:00:01 IST 2021,,
Sat 23 Jan 18:30:01 IST 2021,0.74,14.52
Sat 23 Jan 19:00:01 IST 2021,0.59,17.72
Sat 23 Jan 19:30:01 IST 2021,0.72,12.9
Sat 23 Jan 20:00:01 IST 2021,0.76,13.82
Sat 23 Jan 20:30:01 IST 2021,0.76,13.81
Sat 23 Jan 21:00:01 IST 2021,0.61,12.35
Sat 23 Jan 21:30:01 IST 2021,0.69,15.33
Sat 23 Jan 22:00:01 IST 2021,0.64,9.02
Sat 23 Jan 22:30:01 IST 2021,0.76,9.45
Sat 23 Jan 23:00:01 IST 2021,0.72,9.56
Sat 23 Jan 23:30:01 IST 2021,0.61,11.93
Sun 24 Jan 00:00:01 IST 2021,0.81,7.12
Sun 24 Jan 00:30:01 IST 2021,0.66,12.77
Sun 24 Jan 01:00:01 IST 2021,0.69,14.39
Sun 24 Jan 01:30:01 IST 2021,0.75,14.35
Sun 24 Jan 02:00:01 IST 2021,0.78,11.01
Sun 24 Jan 02:30:01 IST 2021,0.73,10.93
Sun 24 Jan 03:00:01 IST 2021,0.64,14.53
Sun 24 Jan 03:30:01 IST 2021,0.71,11.76
Sun 24 Jan 04:00:01 IST 2021,0.63,14.69
Sun 24 Jan 04:30:01 IST 2021,0.74,15.76
Sun 24 Jan 05:00:01 IST 2021,0.65,14.34
Sun 24 Jan 05:30:01 IST 2021,0.63,14.43
Sun 24 Jan 06:00:01 IST 2021,0.55,6.59
Sun 24 Jan 06:30:01 IST 2021,0.72,10.5
Sun 24 Jan 07:00:01 IST 2021,0.67,11.3
Sun 24 Jan 07:30:01 IST 2021,0.49,5.49
Sun 24 Jan 08:00:01 IST 2021,0.73,14.16
Sun 24 Jan 08:30:01 IST 2021,0.8,13.36
Sun 24 Jan 09:00:01 IST 2021,0.79,12.81
Sun 24 Jan 09:30:01 IST 2021,0.75,14.82
Sun 24 Jan 10:00:01 IST 2021,0.6,16.09
Sun 24 Jan 10:30:01 IST 2021,0.83,11.03
Sun 24 Jan 11:00:01 IST 2021,0.71,3.26
Sun 24 Jan 11:30:01 IST 2021,0.65,14.25
Sun 24 Jan 12:00:01 IST 2021,0.71,14.79
Sun 24 Jan 12:30:01 IST 2021,0.74,11.67
Sun 24 Jan 13:00:01 IST 2021,0.64,13.65
Sun 24 Jan 13:30:01 IST 2021,0.7,14.68
Sun 24 Jan 14:00:01 IST 2021,,
Sun 24 Jan 14:30:01 IST 2021,,
Sun 24 Jan 15:00:01 IST 2021,,
Sun 24 Jan 15:30:01 IST 2021,,
Sun 24 Jan 16:00:01 IST 2021,,
Sun 24 Jan 16:30:01 IST 2021,,
Sun 24 Jan 17:00:01 IST 2021,,
Sun 24 Jan 17:30:01 IST 2021,,
Sun 24 Jan 18:00:01 IST 2021,,
Sun 24 Jan 18:30:01 IST 2021,,
Sun 24 Jan 19:00:01 IST 2021,,
Sun 24 Jan 19:30:01 IST 2021,,
Sun 24 Jan 20:00:01 IST 2021,,
Sun 24 Jan 20:30:01 IST 2021,,
Sun 24 Jan 21:00:01 IST 2021,,
Sun 24 Jan 21:30:01 IST 2021,,
Sun 24 Jan 22:00:01 IST 2021,,
Sun 24 Jan 22:30:01 IST 2021,,
Sun 24 Jan 23:00:01 IST 2021,,
Sun 24 Jan 23:30:01 IST 2021,,
Mon 25 Jan 00:00:01 IST 2021,,
Mon 25 Jan 00:30:01 IST 2021,,
Mon 25 Jan 01:00:01 IST 2021,,
Mon 25 Jan 01:30:01 IST 2021,,
Mon 25 Jan 02:00:01 IST 2021,,
Mon 25 Jan 02:30:01 IST 2021,,
Mon 25 Jan 03:00:01 IST 2021,,
Mon 25 Jan 03:30:01 IST 2021,,
Mon 25 Jan 04:00:01 IST 2021,,
Mon 25 Jan 04:30:01 IST 2021,,
Mon 25 Jan 05:00:01 IST 2021,,
Mon 25 Jan 05:30:01 IST 2021,,
Mon 25 Jan 06:00:01 IST 2021,,
Mon 25 Jan 06:30:01 IST 2021,,
Mon 25 Jan 07:00:01 IST 2021,,
Mon 25 Jan 07:30:01 IST 2021,,
Mon 25 Jan 08:00:02 IST 2021,,
Mon 25 Jan 08:30:01 IST 2021,,
Mon 25 Jan 09:00:01 IST 2021,,
Mon 25 Jan 09:30:01 IST 2021,,
Mon 25 Jan 10:00:01 IST 2021,,
Mon 25 Jan 10:30:01 IST 2021,,
Mon 25 Jan 11:00:01 IST 2021,,
Mon 25 Jan 11:30:01 IST 2021,,
Mon 25 Jan 12:00:01 IST 2021,,
Mon 25 Jan 12:30:01 IST 2021,0.71,12.94
Mon 25 Jan 13:00:01 IST 2021,0.62,9.39
Mon 25 Jan 13:30:01 IST 2021,,
Mon 25 Jan 14:00:01 IST 2021,,
Mon 25 Jan 14:30:01 IST 2021,0.38,1.8
Mon 25 Jan 15:00:01 IST 2021,0.61,1.87
Mon 25 Jan 15:30:02 IST 2021,0.19,1.08
Mon 25 Jan 16:00:01 IST 2021,0.37,0.84
Mon 25 Jan 16:30:01 IST 2021,,
Mon 25 Jan 17:00:01 IST 2021,0.61,1.96
Mon 25 Jan 17:30:01 IST 2021,,
Mon 25 Jan 18:00:02 IST 2021,0.54,11.37
Mon 25 Jan 18:30:01 IST 2021,0.67,9.62
Mon 25 Jan 19:00:01 IST 2021,0.61,15.16
Mon 25 Jan 19:30:01 IST 2021,0.69,11.51
Mon 25 Jan 20:00:01 IST 2021,0.75,16.69
Mon 25 Jan 20:30:01 IST 2021,0.66,12.16
Mon 25 Jan 21:00:01 IST 2021,0.72,7.28
Mon 25 Jan 21:30:01 IST 2021,0.68,14.01
Mon 25 Jan 22:00:01 IST 2021,0.64,14.94
Mon 25 Jan 22:30:01 IST 2021,0.59,11.11
Mon 25 Jan 23:00:01 IST 2021,0.73,14.11
Mon 25 Jan 23:30:01 IST 2021,0.73,11.83
Tue 26 Jan 00:00:01 IST 2021,0.45,16.21
Tue 26 Jan 00:30:01 IST 2021,0.65,13.83
Tue 26 Jan 01:00:01 IST 2021,0.63,15.18
Tue 26 Jan 01:30:01 IST 2021,0.67,6.8
Tue 26 Jan 02:00:01 IST 2021,0.64,15.43
Tue 26 Jan 02:30:01 IST 2021,0.63,14.11
Tue 26 Jan 03:00:01 IST 2021,0.72,13.83
Tue 26 Jan 03:30:01 IST 2021,0.87,18.28
Tue 26 Jan 04:00:01 IST 2021,0.61,15.46
Tue 26 Jan 04:30:01 IST 2021,0.73,10.82
Tue 26 Jan 05:00:01 IST 2021,0.62,14.69
Tue 26 Jan 05:30:01 IST 2021,0.56,16.74
Tue 26 Jan 06:00:01 IST 2021,0.77,14.4
Tue 26 Jan 06:30:01 IST 2021,0.73,12.02
Tue 26 Jan 07:00:01 IST 2021,0.7,15.77
Tue 26 Jan 07:30:01 IST 2021,0.71,14.04
Tue 26 Jan 08:00:01 IST 2021,0.78,5.89
Tue 26 Jan 08:30:01 IST 2021,0.67,12.37
Tue 26 Jan 09:00:01 IST 2021,0.68,8.16
Tue 26 Jan 09:30:01 IST 2021,0.62,9.37
Tue 26 Jan 10:00:01 IST 2021,0.69,11.47
Tue 26 Jan 10:30:01 IST 2021,0.68,10.76
Tue 26 Jan 11:00:01 IST 2021,0.77,15.76
Tue 26 Jan 11:30:01 IST 2021,0.6,11.82
Tue 26 Jan 12:00:01 IST 2021,0.58,11.91
Tue 26 Jan 12:30:01 IST 2021,0.71,13.76
Tue 26 Jan 13:00:01 IST 2021,0.58,15.45
Tue 26 Jan 13:30:01 IST 2021,0.66,8.34
Tue 26 Jan 14:00:01 IST 2021,0.79,13.3
Tue 26 Jan 14:30:01 IST 2021,0.6,12.2
Tue 26 Jan 15:00:01 IST 2021,0.59,9.32
Tue 26 Jan 15:30:01 IST 2021,0.68,12.56
Tue 26 Jan 16:00:01 IST 2021,0.64,11.01
Tue 26 Jan 16:30:01 IST 2021,0.82,9.17
Tue 26 Jan 17:00:01 IST 2021,0.61,11.66
Tue 26 Jan 17:30:01 IST 2021,0.65,4.96
Tue 26 Jan 18:00:01 IST 2021,0.67,14.1
Tue 26 Jan 18:30:01 IST 2021,0.59,14.84
Tue 26 Jan 19:00:01 IST 2021,0.76,11.27
Tue 26 Jan 19:30:01 IST 2021,0.76,11.91
Tue 26 Jan 20:00:01 IST 2021,0.69,3.86
Tue 26 Jan 20:30:01 IST 2021,0.64,9.28
Tue 26 Jan 21:00:02 IST 2021,0.62,9.72
Tue 26 Jan 21:30:01 IST 2021,0.62,13.28
Tue 26 Jan 22:00:01 IST 2021,0.65,13.32
Tue 26 Jan 22:30:01 IST 2021,0.7,18.96
Tue 26 Jan 23:00:01 IST 2021,0.6,12.41
Tue 26 Jan 23:30:01 IST 2021,0.62,15.25
Wed 27 Jan 00:00:01 IST 2021,0.63,14.16
Wed 27 Jan 00:30:01 IST 2021,0.63,12.59
Wed 27 Jan 01:00:01 IST 2021,0.72,14.5
Wed 27 Jan 01:30:01 IST 2021,0.66,14.27
Wed 27 Jan 02:00:01 IST 2021,0.64,13.68
Wed 27 Jan 02:30:01 IST 2021,0.66,13.24
Wed 27 Jan 03:00:01 IST 2021,0.6,16.09
Wed 27 Jan 03:30:01 IST 2021,0.67,11.25
Wed 27 Jan 04:00:01 IST 2021,0.69,13.77
Wed 27 Jan 04:30:01 IST 2021,0.68,15.25
Wed 27 Jan 05:00:01 IST 2021,0.55,13.54
Wed 27 Jan 05:30:01 IST 2021,0.67,14.4
Wed 27 Jan 06:00:02 IST 2021,0.76,16.23
Wed 27 Jan 06:30:01 IST 2021,0.63,14.98
Wed 27 Jan 07:00:02 IST 2021,0.57,14.74
Wed 27 Jan 07:30:01 IST 2021,0.73,14.75
Wed 27 Jan 08:00:01 IST 2021,0.57,14.88
Wed 27 Jan 08:30:01 IST 2021,0.67,14.15
Wed 27 Jan 09:00:01 IST 2021,0.62,13.83
Wed 27 Jan 09:30:01 IST 2021,0.58,12.77
Wed 27 Jan 10:00:01 IST 2021,0.71,16.11
Wed 27 Jan 10:30:01 IST 2021,0.62,12.17
Wed 27 Jan 11:00:01 IST 2021,0.66,9.74
Wed 27 Jan 11:30:01 IST 2021,0.8,12.27
Wed 27 Jan 12:00:02 IST 2021,0.63,10.29
Wed 27 Jan 12:30:01 IST 2021,0.63,9.8
Wed 27 Jan 13:00:01 IST 2021,0.63,14.18
Wed 27 Jan 13:30:01 IST 2021,0.6,11.71
Wed 27 Jan 14:00:01 IST 2021,0.62,10.94
Wed 27 Jan 14:30:01 IST 2021,0.61,7.3
Wed 27 Jan 15:00:01 IST 2021,0.84,6.97
Wed 27 Jan 15:30:01 IST 2021,0.69,15.43
Wed 27 Jan 16:00:01 IST 2021,0.55,10.17
Wed 27 Jan 16:30:01 IST 2021,0.66,12.12
Wed 27 Jan 17:00:01 IST 2021,0.63,13.96
Wed 27 Jan 17:30:01 IST 2021,,
Wed 27 Jan 18:00:01 IST 2021,,
Wed 27 Jan 18:30:01 IST 2021,,
Wed 27 Jan 19:00:01 IST 2021,0.64,9.11
Wed 27 Jan 19:30:01 IST 2021,0.71,12.42
Wed 27 Jan 20:00:01 IST 2021,0.75,17.41
Wed 27 Jan 20:30:01 IST 2021,0.58,12.86
Wed 27 Jan 21:00:01 IST 2021,0.68,14.41
Wed 27 Jan 21:30:01 IST 2021,0.69,11.11
Wed 27 Jan 22:00:01 IST 2021,0.67,11.88
Wed 27 Jan 22:30:01 IST 2021,0.6,13.71
Wed 27 Jan 23:00:01 IST 2021,0.75,17.73
Wed 27 Jan 23:30:01 IST 2021,0.66,11.36
Thu 28 Jan 00:00:01 IST 2021,0.62,15.51
Thu 28 Jan 00:30:01 IST 2021,0.74,17.62
Thu 28 Jan 01:00:01 IST 2021,0.68,15.58
Thu 28 Jan 01:30:01 IST 2021,0.69,15.27
Thu 28 Jan 02:00:01 IST 2021,0.66,17.25
Thu 28 Jan 02:30:01 IST 2021,0.62,11.73
Thu 28 Jan 03:00:01 IST 2021,0.65,15.58
Thu 28 Jan 03:30:01 IST 2021,0.71,16.69
Thu 28 Jan 04:00:01 IST 2021,0.65,16.17
Thu 28 Jan 04:30:01 IST 2021,0.62,8.54
Thu 28 Jan 05:00:01 IST 2021,0.61,11.32
Thu 28 Jan 05:30:01 IST 2021,0.57,8.91
Thu 28 Jan 06:00:01 IST 2021,0.68,9.84
Thu 28 Jan 06:30:01 IST 2021,0.66,12
Thu 28 Jan 07:00:01 IST 2021,0.62,8.73
Thu 28 Jan 07:30:01 IST 2021,0.63,10.34
Thu 28 Jan 08:00:01 IST 2021,0.74,9.03
Thu 28 Jan 08:30:01 IST 2021,0.72,12.52
Thu 28 Jan 09:00:01 IST 2021,0.75,9.4
Thu 28 Jan 09:30:01 IST 2021,0.71,11.79
Thu 28 Jan 10:00:01 IST 2021,0.71,13.19
Thu 28 Jan 10:30:01 IST 2021,0.67,10.5
Thu 28 Jan 11:00:01 IST 2021,0.75,10.13
Thu 28 Jan 11:30:01 IST 2021,0.6,12.63
Thu 28 Jan 12:00:01 IST 2021,0.57,10.09
Thu 28 Jan 12:30:01 IST 2021,0.68,12.13
Thu 28 Jan 13:00:01 IST 2021,0.77,12.91
Thu 28 Jan 13:30:01 IST 2021,0.69,9.7
Thu 28 Jan 14:00:01 IST 2021,0.64,9.26
Thu 28 Jan 14:30:01 IST 2021,0.74,13
Thu 28 Jan 15:00:01 IST 2021,0.74,8
Thu 28 Jan 15:30:01 IST 2021,0.58,10.37
Thu 28 Jan 16:00:01 IST 2021,0.73,12.63
Thu 28 Jan 16:30:01 IST 2021,0.64,9.05
Thu 28 Jan 17:00:01 IST 2021,0.61,11.43
Thu 28 Jan 17:30:01 IST 2021,0.71,9.55
Thu 28 Jan 18:00:01 IST 2021,0.53,11.22
Thu 28 Jan 18:30:01 IST 2021,0.67,11.1
Thu 28 Jan 19:00:01 IST 2021,0.68,12.67
Thu 28 Jan 19:30:01 IST 2021,0.76,11.34
Thu 28 Jan 20:00:01 IST 2021,0.89,13.12
Thu 28 Jan 20:30:01 IST 2021,0.58,5.52
Thu 28 Jan 21:00:01 IST 2021,0.62,10.76
Thu 28 Jan 21:30:01 IST 2021,0.67,9.89
Thu 28 Jan 22:00:01 IST 2021,0.71,13.54
Thu 28 Jan 22:30:01 IST 2021,0.62,14.16
Thu 28 Jan 23:00:01 IST 2021,0.7,12.47
Thu 28 Jan 23:30:01 IST 2021,0.5,11.08
Fri 29 Jan 00:00:01 IST 2021,0.59,12.9
Fri 29 Jan 00:30:01 IST 2021,0.71,11.81
Fri 29 Jan 01:00:01 IST 2021,0.74,15.57
Fri 29 Jan 01:30:02 IST 2021,0.75,11.05
Fri 29 Jan 02:00:01 IST 2021,0.63,12.77
Fri 29 Jan 02:30:01 IST 2021,0.55,10.88
Fri 29 Jan 03:00:01 IST 2021,0.76,10.39
Fri 29 Jan 03:30:01 IST 2021,0.75,9.12
Fri 29 Jan 04:00:01 IST 2021,0.74,11.95
Fri 29 Jan 04:30:01 IST 2021,0.58,12
Fri 29 Jan 05:00:01 IST 2021,0.55,15.27
Fri 29 Jan 05:30:01 IST 2021,0.58,11.3
Fri 29 Jan 06:00:01 IST 2021,0.77,11.78
Fri 29 Jan 06:30:01 IST 2021,0.75,10.31
Fri 29 Jan 07:00:01 IST 2021,0.71,10.68
