Date,Download,Upload
Mon  1 Feb 06:00:02 IST 2021,8.19,11.77
Mon  1 Feb 06:30:01 IST 2021,10.89,18.96
Mon  1 Feb 07:00:01 IST 2021,22.24,5.55
Mon  1 Feb 07:30:01 IST 2021,10.02,11.22
Mon  1 Feb 08:00:01 IST 2021,3.41,5.45
Mon  1 Feb 08:30:01 IST 2021,0.39,26.87
Mon  1 Feb 09:00:01 IST 2021,6.97,9.45
Mon  1 Feb 09:30:01 IST 2021,5.85,12.02
Mon  1 Feb 10:00:01 IST 2021,6.04,3.88
Mon  1 Feb 10:30:01 IST 2021,9.63,16.61
Mon  1 Feb 11:00:01 IST 2021,14.38,18.33
Mon  1 Feb 11:30:01 IST 2021,10.65,17.35
Mon  1 Feb 12:00:01 IST 2021,4.97,15.39
Mon  1 Feb 12:30:01 IST 2021,8.57,13.4
Mon  1 Feb 13:00:01 IST 2021,5.41,4.66
Mon  1 Feb 13:30:01 IST 2021,5.98,4.65
Mon  1 Feb 14:00:01 IST 2021,25.87,21.86
Mon  1 Feb 14:30:01 IST 2021,12.39,16.67
Mon  1 Feb 15:00:01 IST 2021,7.23,4.93
Mon  1 Feb 15:30:01 IST 2021,9.95,4.92
Mon  1 Feb 16:00:01 IST 2021,10.59,5.93
Mon  1 Feb 16:30:01 IST 2021,10.16,4.99
Mon  1 Feb 17:00:01 IST 2021,12.07,12.03
Mon  1 Feb 17:30:01 IST 2021,12.83,7.91
Mon  1 Feb 18:00:01 IST 2021,4.36,5.72
Mon  1 Feb 18:30:01 IST 2021,4.12,5.67
Mon  1 Feb 19:00:01 IST 2021,4.24,1.97
Mon  1 Feb 19:30:01 IST 2021,17.26,16.65
Mon  1 Feb 20:00:01 IST 2021,15.59,5.93
Mon  1 Feb 20:30:01 IST 2021,11.91,15.6
Mon  1 Feb 21:00:01 IST 2021,18.47,16.29
Mon  1 Feb 21:30:01 IST 2021,16.88,21.91
Mon  1 Feb 22:00:01 IST 2021,11.86,15.08
Mon  1 Feb 22:30:01 IST 2021,7.73,4.41
Mon  1 Feb 23:00:01 IST 2021,1.92,12.33
Mon  1 Feb 23:30:01 IST 2021,26,30.45
Tue  2 Feb 00:00:01 IST 2021,15.71,17.7
Tue  2 Feb 00:30:01 IST 2021,16.54,28.89
Tue  2 Feb 01:00:02 IST 2021,26.67,32.71
Tue  2 Feb 01:30:01 IST 2021,16.83,29.09
Tue  2 Feb 02:00:01 IST 2021,5.36,19.31
Tue  2 Feb 02:30:01 IST 2021,25.81,28.27
Tue  2 Feb 03:00:01 IST 2021,17.99,24.68
Tue  2 Feb 03:30:01 IST 2021,22.33,30.48
Tue  2 Feb 04:00:01 IST 2021,16.03,24.96
Tue  2 Feb 04:30:02 IST 2021,10.44,16.83
Tue  2 Feb 05:00:01 IST 2021,15.84,20.01
Tue  2 Feb 05:30:01 IST 2021,17.51,34.02
Tue  2 Feb 06:00:01 IST 2021,11.7,30.22
Tue  2 Feb 06:30:01 IST 2021,13.28,30.97
Tue  2 Feb 07:00:01 IST 2021,14.03,27.18
Tue  2 Feb 07:30:01 IST 2021,10.42,15.55
Tue  2 Feb 08:00:01 IST 2021,16.69,25.94
Tue  2 Feb 08:30:01 IST 2021,18.08,15.88
Tue  2 Feb 09:00:01 IST 2021,9.08,26.13
Tue  2 Feb 09:30:01 IST 2021,21,29.88
Tue  2 Feb 10:00:01 IST 2021,12.16,19.39
Tue  2 Feb 10:30:01 IST 2021,17.67,19.12
Tue  2 Feb 11:00:02 IST 2021,9.72,17.46
Tue  2 Feb 11:30:01 IST 2021,7.89,14.03
Tue  2 Feb 12:00:01 IST 2021,8.05,25.39
Tue  2 Feb 12:30:02 IST 2021,13.44,11.93
Tue  2 Feb 13:00:01 IST 2021,,
Tue  2 Feb 13:30:01 IST 2021,,
Tue  2 Feb 14:00:01 IST 2021,0.41,1.42
Tue  2 Feb 14:30:01 IST 2021,2.33,9.03
Tue  2 Feb 15:00:01 IST 2021,6.24,9.28
Tue  2 Feb 15:30:02 IST 2021,3.38,0.34
Tue  2 Feb 16:00:01 IST 2021,13,17.99
Tue  2 Feb 16:30:01 IST 2021,27.29,32.44
Tue  2 Feb 17:00:01 IST 2021,15.86,27.12
Tue  2 Feb 17:30:01 IST 2021,9.21,10.53
Tue  2 Feb 18:00:01 IST 2021,8.86,14.51
Tue  2 Feb 18:30:01 IST 2021,6.21,10.75
Tue  2 Feb 19:00:01 IST 2021,4.09,4.01
Tue  2 Feb 19:30:01 IST 2021,7.14,15.36
Tue  2 Feb 20:00:01 IST 2021,8.91,7.7
Tue  2 Feb 20:30:01 IST 2021,5.74,9.1
Tue  2 Feb 21:00:01 IST 2021,4.65,5.3
Tue  2 Feb 21:30:01 IST 2021,1.11,4.88
Tue  2 Feb 22:00:01 IST 2021,5.85,5.54
Tue  2 Feb 22:30:01 IST 2021,8.67,8.48
Tue  2 Feb 23:00:01 IST 2021,2.85,4.77
Tue  2 Feb 23:30:01 IST 2021,9.5,20.45
Wed  3 Feb 00:00:01 IST 2021,9.28,20.58
Wed  3 Feb 00:30:02 IST 2021,13.54,26.13
Wed  3 Feb 01:00:02 IST 2021,9,29.22
Wed  3 Feb 01:30:01 IST 2021,12.5,21.06
Wed  3 Feb 02:00:01 IST 2021,19.33,27.27
Wed  3 Feb 02:30:01 IST 2021,11.57,16.91
Wed  3 Feb 03:00:01 IST 2021,11.7,22.08
Wed  3 Feb 03:30:01 IST 2021,6.58,23.31
Wed  3 Feb 04:00:02 IST 2021,15.85,25.97
Wed  3 Feb 04:30:02 IST 2021,11.98,20.31
Wed  3 Feb 05:00:01 IST 2021,6.43,22.94
Wed  3 Feb 05:30:01 IST 2021,5.13,22.84
Wed  3 Feb 06:00:01 IST 2021,8.03,22.25
Wed  3 Feb 06:30:01 IST 2021,13.52,25.67
Wed  3 Feb 07:00:02 IST 2021,11.5,28.78
Wed  3 Feb 07:30:01 IST 2021,12.17,17.03
Wed  3 Feb 08:00:01 IST 2021,6.78,7.41
Wed  3 Feb 08:30:01 IST 2021,3.27,23.34
Wed  3 Feb 09:00:01 IST 2021,8.94,10.12
Wed  3 Feb 09:30:01 IST 2021,26.81,34.74
Wed  3 Feb 10:00:01 IST 2021,24.57,34.42
Wed  3 Feb 10:30:01 IST 2021,13.79,19.04
Wed  3 Feb 11:00:01 IST 2021,,
Wed  3 Feb 11:30:01 IST 2021,22.26,32.47
Wed  3 Feb 12:00:02 IST 2021,14.15,26.32
Wed  3 Feb 12:30:01 IST 2021,10.4,21.47
Wed  3 Feb 13:00:01 IST 2021,16.23,15.57
Wed  3 Feb 13:30:01 IST 2021,9.44,18.08
Wed  3 Feb 14:00:01 IST 2021,10.43,19.89
Wed  3 Feb 14:30:01 IST 2021,6.4,8.78
Wed  3 Feb 15:00:01 IST 2021,12.52,7.61
Wed  3 Feb 15:30:01 IST 2021,9.77,14.23
Wed  3 Feb 16:00:01 IST 2021,7.48,10.77
Wed  3 Feb 16:30:01 IST 2021,8.9,11.48
Wed  3 Feb 17:00:01 IST 2021,10.7,6.14
Wed  3 Feb 17:30:01 IST 2021,0.13,6.04
Wed  3 Feb 18:00:01 IST 2021,0.68,1.12
Wed  3 Feb 18:30:01 IST 2021,2.54,7.92
Wed  3 Feb 19:00:01 IST 2021,10.12,5.75
Wed  3 Feb 19:30:01 IST 2021,4.99,8.87
Wed  3 Feb 20:00:01 IST 2021,10.25,15.67
Wed  3 Feb 20:30:01 IST 2021,1.5,5.17
Wed  3 Feb 21:00:01 IST 2021,3.21,8.27
Wed  3 Feb 21:30:01 IST 2021,14.55,22.21
Wed  3 Feb 22:00:01 IST 2021,11.75,13.84
Wed  3 Feb 22:30:01 IST 2021,7.24,8.3
Wed  3 Feb 23:00:01 IST 2021,6.65,11.33
Wed  3 Feb 23:30:01 IST 2021,10.47,18.92
Thu  4 Feb 00:00:01 IST 2021,9.04,15.57
Thu  4 Feb 00:30:01 IST 2021,7.98,14.87
Thu  4 Feb 01:00:01 IST 2021,20.64,20.61
Thu  4 Feb 01:30:01 IST 2021,13.11,20.45
Thu  4 Feb 02:00:01 IST 2021,9.08,19.38
Thu  4 Feb 02:30:01 IST 2021,13.78,18.31
Thu  4 Feb 03:00:01 IST 2021,14.12,25.95
Thu  4 Feb 03:30:01 IST 2021,12.36,25.87
Thu  4 Feb 04:00:01 IST 2021,6.32,7.51
Thu  4 Feb 04:30:02 IST 2021,12.14,23.91
Thu  4 Feb 05:00:02 IST 2021,9.24,31.31
Thu  4 Feb 05:30:01 IST 2021,9.73,22.86
Thu  4 Feb 06:00:01 IST 2021,7.85,19.45
Thu  4 Feb 06:30:01 IST 2021,12.08,21.91
Thu  4 Feb 07:00:01 IST 2021,11.84,19.79
Thu  4 Feb 07:30:01 IST 2021,9.19,25.81
Thu  4 Feb 08:00:01 IST 2021,0.9,7.28
Thu  4 Feb 08:30:01 IST 2021,8.47,16.05
Thu  4 Feb 09:00:01 IST 2021,4.86,4.64
Thu  4 Feb 09:30:01 IST 2021,16.16,22.24
Thu  4 Feb 10:00:01 IST 2021,19.81,24.85
Thu  4 Feb 10:30:01 IST 2021,29.92,29.18
Thu  4 Feb 11:00:01 IST 2021,11.33,23.75
Thu  4 Feb 11:30:01 IST 2021,11.84,16.24
Thu  4 Feb 12:00:01 IST 2021,17.2,1.02
Thu  4 Feb 12:30:01 IST 2021,17.4,21.6
Thu  4 Feb 13:00:01 IST 2021,0.97,9.62
Thu  4 Feb 13:30:01 IST 2021,1.21,8.15
Thu  4 Feb 14:00:01 IST 2021,1.44,10.61
Thu  4 Feb 14:30:01 IST 2021,9.1,17
Thu  4 Feb 15:00:02 IST 2021,14.98,16.31
Thu  4 Feb 15:30:01 IST 2021,11.71,16.64
Thu  4 Feb 16:00:01 IST 2021,11.67,13.64
Thu  4 Feb 16:30:01 IST 2021,12.03,15.45
Thu  4 Feb 17:00:01 IST 2021,13.33,11.8
Thu  4 Feb 17:30:01 IST 2021,14.82,18.63
Thu  4 Feb 18:00:01 IST 2021,1.89,3.14
Thu  4 Feb 18:30:01 IST 2021,0.6,0.42
Thu  4 Feb 19:00:01 IST 2021,10.91,14.42
Thu  4 Feb 19:30:01 IST 2021,14.05,20.48
Thu  4 Feb 20:00:01 IST 2021,16.74,21.66
Thu  4 Feb 20:30:01 IST 2021,11.01,7.36
Thu  4 Feb 21:00:01 IST 2021,5.64,11.74
Thu  4 Feb 21:30:01 IST 2021,12.82,11.72
Thu  4 Feb 22:00:01 IST 2021,9.95,10.66
Thu  4 Feb 22:30:02 IST 2021,6.08,10.82
Thu  4 Feb 23:00:01 IST 2021,15.88,8.97
Thu  4 Feb 23:30:01 IST 2021,11.53,16.92
Fri  5 Feb 00:00:01 IST 2021,12.37,13.8
Fri  5 Feb 00:30:01 IST 2021,15.06,12.64
Fri  5 Feb 01:00:01 IST 2021,13.47,20.04
Fri  5 Feb 01:30:01 IST 2021,17.43,15.22
Fri  5 Feb 02:00:01 IST 2021,7.52,18.03
Fri  5 Feb 02:30:01 IST 2021,1.22,6.4
Fri  5 Feb 03:00:01 IST 2021,1.32,1.76
Fri  5 Feb 03:30:01 IST 2021,0.24,0.48
Fri  5 Feb 04:00:01 IST 2021,7.99,5.47
Fri  5 Feb 04:30:01 IST 2021,14.78,16.18
Fri  5 Feb 05:00:01 IST 2021,11.22,17.19
Fri  5 Feb 05:30:01 IST 2021,17.19,15.66
Fri  5 Feb 06:00:01 IST 2021,13.72,18.49
Fri  5 Feb 06:30:02 IST 2021,12.83,21.23
Fri  5 Feb 07:00:01 IST 2021,15.36,15.86
Fri  5 Feb 07:30:01 IST 2021,5.84,15.58
Fri  5 Feb 08:00:01 IST 2021,9.27,6.77
Fri  5 Feb 08:30:01 IST 2021,17.33,27.1
Fri  5 Feb 09:00:01 IST 2021,10.92,18.13
Fri  5 Feb 09:30:01 IST 2021,11.59,16.69
Fri  5 Feb 10:00:01 IST 2021,8.56,10.57
Fri  5 Feb 10:30:01 IST 2021,4.88,4
Fri  5 Feb 11:00:01 IST 2021,0.07,0.21
Fri  5 Feb 11:30:01 IST 2021,1.59,11.98
Fri  5 Feb 12:00:01 IST 2021,8.99,13.73
Fri  5 Feb 12:30:01 IST 2021,3.85,18.55
Fri  5 Feb 13:00:02 IST 2021,13.93,16.89
Fri  5 Feb 13:30:02 IST 2021,5.54,8.06
Fri  5 Feb 14:00:01 IST 2021,4.07,8.55
Fri  5 Feb 14:30:01 IST 2021,11.28,18.12
Fri  5 Feb 15:00:01 IST 2021,9.8,14.35
Fri  5 Feb 15:30:01 IST 2021,16.03,10.6
Fri  5 Feb 16:00:01 IST 2021,10.63,16.51
Fri  5 Feb 16:30:01 IST 2021,2.31,11.24
Fri  5 Feb 17:00:01 IST 2021,3.95,5.98
Fri  5 Feb 17:30:01 IST 2021,0.88,2.89
Fri  5 Feb 18:00:01 IST 2021,5.46,6.48
Fri  5 Feb 18:30:02 IST 2021,6.52,11.12
Fri  5 Feb 19:00:01 IST 2021,2.55,4.09
Fri  5 Feb 19:30:01 IST 2021,0.52,2.72
Fri  5 Feb 20:00:01 IST 2021,1.59,2.74
Fri  5 Feb 20:30:01 IST 2021,4.1,10.65
Fri  5 Feb 21:00:01 IST 2021,11.36,14.09
Fri  5 Feb 21:30:01 IST 2021,8.25,10.85
Fri  5 Feb 22:00:01 IST 2021,9.81,10
Fri  5 Feb 22:30:02 IST 2021,9.27,7.86
Fri  5 Feb 23:00:01 IST 2021,11.43,8.86
Fri  5 Feb 23:30:01 IST 2021,16.49,8.87
Sat  6 Feb 00:00:01 IST 2021,9.65,9.71
Sat  6 Feb 00:30:01 IST 2021,2.54,13.64
Sat  6 Feb 01:00:01 IST 2021,20.78,13.13
Sat  6 Feb 01:30:01 IST 2021,19.18,16.3
Sat  6 Feb 02:00:01 IST 2021,15.57,12.89
Sat  6 Feb 02:30:01 IST 2021,14.92,7.99
Sat  6 Feb 03:00:01 IST 2021,12.04,17.25
Sat  6 Feb 03:30:01 IST 2021,17,10.65
Sat  6 Feb 04:00:01 IST 2021,14.36,15.1
Sat  6 Feb 04:30:01 IST 2021,8.55,6.85
Sat  6 Feb 05:00:01 IST 2021,17.77,9.65
Sat  6 Feb 05:30:01 IST 2021,18.08,12.93
Sat  6 Feb 06:00:01 IST 2021,16.79,9.81
Sat  6 Feb 06:30:01 IST 2021,11.29,16.48
Sat  6 Feb 07:00:01 IST 2021,9.5,10.14
Sat  6 Feb 07:30:01 IST 2021,5.67,12.07
Sat  6 Feb 08:00:01 IST 2021,8.83,14.23
Sat  6 Feb 08:30:01 IST 2021,8.11,5.5
Sat  6 Feb 09:00:01 IST 2021,16.5,14.42
Sat  6 Feb 09:30:01 IST 2021,9.82,14.8
Sat  6 Feb 10:00:01 IST 2021,8.94,23.19
Sat  6 Feb 10:30:01 IST 2021,13.45,21.21
Sat  6 Feb 11:00:01 IST 2021,17.33,15.17
Sat  6 Feb 11:30:01 IST 2021,1.21,3.62
Sat  6 Feb 12:00:01 IST 2021,9.84,12.21
Sat  6 Feb 12:30:01 IST 2021,1.67,5.55
Sat  6 Feb 13:00:01 IST 2021,5.16,10.98
Sat  6 Feb 13:30:01 IST 2021,13.5,11.01
Sat  6 Feb 14:00:01 IST 2021,3.86,4.03
Sat  6 Feb 14:30:01 IST 2021,7.27,10.85
Sat  6 Feb 15:00:02 IST 2021,1.02,19.88
Sat  6 Feb 15:30:01 IST 2021,4.18,3.71
Sat  6 Feb 16:00:01 IST 2021,9.99,11.38
Sat  6 Feb 16:30:01 IST 2021,1.17,1.47
Sat  6 Feb 17:00:01 IST 2021,15.5,10.15
Sat  6 Feb 17:30:01 IST 2021,1.14,2.3
Sat  6 Feb 18:00:01 IST 2021,0.63,7.41
Sat  6 Feb 18:30:01 IST 2021,18.03,14.27
Sat  6 Feb 19:00:01 IST 2021,14.45,21.71
Sat  6 Feb 19:30:01 IST 2021,,
Sat  6 Feb 20:00:01 IST 2021,23.12,13.26
Sat  6 Feb 20:30:01 IST 2021,5.87,8
Sat  6 Feb 21:00:01 IST 2021,15.94,14.39
Sat  6 Feb 21:30:02 IST 2021,12.81,20.97
Sat  6 Feb 22:00:01 IST 2021,11.08,11.03
Sat  6 Feb 22:30:01 IST 2021,11.99,9.97
Sat  6 Feb 23:00:01 IST 2021,15.63,11.24
Sat  6 Feb 23:30:01 IST 2021,20.86,12.55
Sun  7 Feb 00:00:01 IST 2021,10.21,16.16
Sun  7 Feb 00:30:01 IST 2021,12.25,13.06
Sun  7 Feb 01:00:01 IST 2021,12.68,18.72
Sun  7 Feb 01:30:01 IST 2021,17.15,10.45
Sun  7 Feb 02:00:01 IST 2021,14.39,13.71
Sun  7 Feb 02:30:01 IST 2021,10.59,13.59
Sun  7 Feb 03:00:01 IST 2021,16.89,10.02
Sun  7 Feb 03:30:01 IST 2021,20,13.21
Sun  7 Feb 04:00:01 IST 2021,18.61,15.29
Sun  7 Feb 04:30:01 IST 2021,24.32,13.91
Sun  7 Feb 05:00:01 IST 2021,14.29,14.66
Sun  7 Feb 05:30:01 IST 2021,14.14,16.16
Sun  7 Feb 06:00:01 IST 2021,18.24,12.63
Sun  7 Feb 06:30:01 IST 2021,12.02,13.82
Sun  7 Feb 07:00:01 IST 2021,8.5,7.39
Sun  7 Feb 07:30:01 IST 2021,11.12,13.07
Sun  7 Feb 08:00:01 IST 2021,13.79,17.73
Sun  7 Feb 08:30:01 IST 2021,12.29,10.73
Sun  7 Feb 09:00:01 IST 2021,6.26,4.02
Sun  7 Feb 09:30:01 IST 2021,9.74,10.2
Sun  7 Feb 10:00:01 IST 2021,12.45,10.56
Sun  7 Feb 10:30:01 IST 2021,9.78,10.81
Sun  7 Feb 11:00:01 IST 2021,7.28,7.48
Sun  7 Feb 11:30:01 IST 2021,12.05,10.48
Sun  7 Feb 12:00:01 IST 2021,9.67,14.49
Sun  7 Feb 12:30:01 IST 2021,11.57,11.66
Sun  7 Feb 13:00:01 IST 2021,7.76,12.47
Sun  7 Feb 13:30:01 IST 2021,3.81,7.85
Sun  7 Feb 14:00:01 IST 2021,13.34,10.31
Sun  7 Feb 14:30:01 IST 2021,1.91,4.96
Sun  7 Feb 15:00:01 IST 2021,0.23,2.43
Sun  7 Feb 15:30:01 IST 2021,7.81,3.53
Sun  7 Feb 16:00:01 IST 2021,10.64,14.5
Sun  7 Feb 16:30:01 IST 2021,4.75,4.68
Sun  7 Feb 17:00:01 IST 2021,8.68,18.76
Sun  7 Feb 17:30:01 IST 2021,6.92,5.45
Sun  7 Feb 18:00:01 IST 2021,2.91,4.7
Sun  7 Feb 18:30:01 IST 2021,5.31,3.8
Sun  7 Feb 19:00:01 IST 2021,1.95,12.51
Sun  7 Feb 19:30:01 IST 2021,6.1,12.38
Sun  7 Feb 20:00:02 IST 2021,12.17,19.99
Sun  7 Feb 20:30:01 IST 2021,20.02,13.58
Sun  7 Feb 21:00:01 IST 2021,15.5,9.03
Sun  7 Feb 21:30:01 IST 2021,12.52,13.97
Sun  7 Feb 22:00:01 IST 2021,14.25,17.93
Sun  7 Feb 22:30:01 IST 2021,13.59,7.32
Sun  7 Feb 23:00:01 IST 2021,12.09,20.73
Sun  7 Feb 23:30:01 IST 2021,14.25,17.45
Mon  8 Feb 00:00:01 IST 2021,18.51,13.03
Mon  8 Feb 00:30:01 IST 2021,15.87,12.27
Mon  8 Feb 01:00:01 IST 2021,9.69,11.13
Mon  8 Feb 01:30:02 IST 2021,13.06,17.55
Mon  8 Feb 02:00:01 IST 2021,26.85,17.42
Mon  8 Feb 02:30:01 IST 2021,5.4,20.64
Mon  8 Feb 03:00:01 IST 2021,21.92,14.46
Mon  8 Feb 03:30:01 IST 2021,24.26,13.95
Mon  8 Feb 04:00:01 IST 2021,20.79,15.62
Mon  8 Feb 04:30:01 IST 2021,4.24,15.1
Mon  8 Feb 05:00:02 IST 2021,19.96,25.1
Mon  8 Feb 05:30:01 IST 2021,21.05,16.16
Mon  8 Feb 06:00:01 IST 2021,21.66,12.98
Mon  8 Feb 06:30:01 IST 2021,12.29,11.75
Mon  8 Feb 07:00:01 IST 2021,26.15,11.86
Mon  8 Feb 07:30:01 IST 2021,12.02,7.38
Mon  8 Feb 08:00:01 IST 2021,16.03,11.87
Mon  8 Feb 08:30:01 IST 2021,20.7,17.76
Mon  8 Feb 09:00:01 IST 2021,16.34,19.82
Mon  8 Feb 09:30:01 IST 2021,24.6,12.95
Mon  8 Feb 10:00:01 IST 2021,17.52,12.86
Mon  8 Feb 10:30:01 IST 2021,14.66,8.19
Mon  8 Feb 11:00:01 IST 2021,17.16,9.55
Mon  8 Feb 11:30:01 IST 2021,0.73,0
Mon  8 Feb 12:00:01 IST 2021,8.21,0
Mon  8 Feb 12:30:01 IST 2021,20.75,23.68
Mon  8 Feb 13:00:01 IST 2021,18.62,12.48
Mon  8 Feb 13:30:01 IST 2021,25.51,8.69
Mon  8 Feb 14:00:01 IST 2021,17.85,10.18
Mon  8 Feb 14:30:01 IST 2021,1.74,12.76
Mon  8 Feb 15:00:01 IST 2021,9.74,4.07
Mon  8 Feb 15:30:01 IST 2021,4.86,11.32
Mon  8 Feb 16:00:01 IST 2021,18.68,3.93
Mon  8 Feb 16:30:02 IST 2021,11.18,12.46
Mon  8 Feb 17:00:01 IST 2021,13.8,11.75
Mon  8 Feb 17:30:01 IST 2021,11.57,14.75
Mon  8 Feb 18:00:01 IST 2021,12.69,12.88
Mon  8 Feb 18:30:01 IST 2021,0.15,0.83
Mon  8 Feb 19:00:01 IST 2021,6.07,7.62
Mon  8 Feb 19:30:01 IST 2021,12.15,10.16
Mon  8 Feb 20:00:01 IST 2021,15.39,7.7
Mon  8 Feb 20:30:01 IST 2021,8.13,8.67
Mon  8 Feb 21:00:01 IST 2021,8.64,7.47
Mon  8 Feb 21:30:01 IST 2021,10,3.45
Mon  8 Feb 22:00:01 IST 2021,11.85,5.67
Mon  8 Feb 22:30:01 IST 2021,17.24,16.78
Mon  8 Feb 23:00:01 IST 2021,23.97,11.93
Mon  8 Feb 23:30:01 IST 2021,20,14.51
Tue  9 Feb 00:00:01 IST 2021,13.39,12.57
Tue  9 Feb 00:30:01 IST 2021,17.31,8.73
Tue  9 Feb 01:00:01 IST 2021,12.65,14.62
Tue  9 Feb 01:30:01 IST 2021,21.1,7.9
Tue  9 Feb 02:00:01 IST 2021,14.71,12.02
Tue  9 Feb 02:30:01 IST 2021,14.83,12.61
Tue  9 Feb 03:00:01 IST 2021,16.78,8.75
Tue  9 Feb 03:30:01 IST 2021,19.79,11.3
Tue  9 Feb 04:00:01 IST 2021,19.63,7.36
Tue  9 Feb 04:30:01 IST 2021,21.65,7.81
Tue  9 Feb 05:00:02 IST 2021,18.1,15.61
Tue  9 Feb 05:30:01 IST 2021,18.38,9.44
Tue  9 Feb 06:00:01 IST 2021,15.08,8.97
Tue  9 Feb 06:30:01 IST 2021,22.89,13.92
Tue  9 Feb 07:00:01 IST 2021,17.4,10.11
Tue  9 Feb 07:30:01 IST 2021,23.48,8.91
Tue  9 Feb 08:00:01 IST 2021,15.22,11.96
Tue  9 Feb 08:30:01 IST 2021,17.9,9.9
Tue  9 Feb 09:00:01 IST 2021,18.05,16.3
Tue  9 Feb 09:30:01 IST 2021,20.64,11.05
Tue  9 Feb 10:00:01 IST 2021,19.42,13.78
Tue  9 Feb 10:30:01 IST 2021,14.4,
Tue  9 Feb 11:00:01 IST 2021,15.06,13.11
Tue  9 Feb 11:30:01 IST 2021,1.1,3.89
Tue  9 Feb 12:00:01 IST 2021,12.31,15.74
Tue  9 Feb 12:30:01 IST 2021,16.22,20.42
Tue  9 Feb 13:00:01 IST 2021,19.41,13.21
Tue  9 Feb 13:30:01 IST 2021,11.67,10.12
Tue  9 Feb 14:00:01 IST 2021,8.59,5.9
Tue  9 Feb 14:30:01 IST 2021,11.62,8.09
Tue  9 Feb 15:00:01 IST 2021,7.84,
Tue  9 Feb 15:30:01 IST 2021,19.75,7.69
Tue  9 Feb 16:00:01 IST 2021,13.23,11.74
Tue  9 Feb 16:30:01 IST 2021,21.31,15.1
Tue  9 Feb 17:00:01 IST 2021,8.24,15.3
Tue  9 Feb 17:30:01 IST 2021,3.14,3.26
Tue  9 Feb 18:00:01 IST 2021,3.69,8.77
Tue  9 Feb 18:30:01 IST 2021,4.03,10.1
Tue  9 Feb 19:00:01 IST 2021,0.89,2.8
Tue  9 Feb 19:30:01 IST 2021,0.09,0.28
Tue  9 Feb 20:00:01 IST 2021,19.94,11.32
Tue  9 Feb 20:30:01 IST 2021,3.93,5.71
Tue  9 Feb 21:00:01 IST 2021,8.85,7.82
Tue  9 Feb 21:30:01 IST 2021,11.81,6
Tue  9 Feb 22:00:02 IST 2021,6.29,8.93
Tue  9 Feb 22:30:01 IST 2021,11.05,10.22
Tue  9 Feb 23:00:01 IST 2021,19.26,13.56
Tue  9 Feb 23:30:01 IST 2021,2.47,13.32
Wed 10 Feb 00:00:01 IST 2021,22.61,12.79
Wed 10 Feb 00:30:01 IST 2021,24.1,11.7
Wed 10 Feb 01:00:01 IST 2021,19.62,10.32
Wed 10 Feb 01:30:01 IST 2021,13.25,14.28
Wed 10 Feb 02:00:01 IST 2021,15.08,12.67
Wed 10 Feb 02:30:01 IST 2021,18.45,11.67
Wed 10 Feb 03:00:01 IST 2021,23.71,12.24
Wed 10 Feb 03:30:01 IST 2021,18.37,10.77
Wed 10 Feb 04:00:01 IST 2021,14.06,9.3
Wed 10 Feb 04:30:01 IST 2021,21.09,9.42
Wed 10 Feb 05:00:01 IST 2021,23.76,11.5
Wed 10 Feb 05:30:01 IST 2021,22.98,7.69
Wed 10 Feb 06:00:01 IST 2021,23.12,8.74
Wed 10 Feb 06:30:01 IST 2021,23.36,15.36
Wed 10 Feb 07:00:01 IST 2021,11.19,8.35
Wed 10 Feb 07:30:01 IST 2021,18.68,8.32
Wed 10 Feb 08:00:01 IST 2021,17.96,10.66
Wed 10 Feb 08:30:01 IST 2021,16.17,8.95
Wed 10 Feb 09:00:01 IST 2021,14.89,9.1
Wed 10 Feb 09:30:01 IST 2021,17.37,8.57
Wed 10 Feb 10:00:01 IST 2021,18.77,5.64
Wed 10 Feb 10:30:01 IST 2021,11.39,8.08
Wed 10 Feb 11:00:01 IST 2021,10.14,12.86
Wed 10 Feb 11:30:01 IST 2021,20.17,9.31
Wed 10 Feb 12:00:01 IST 2021,7.35,10.63
Wed 10 Feb 12:30:01 IST 2021,23.61,14.32
Wed 10 Feb 13:00:01 IST 2021,2.07,7.54
Wed 10 Feb 13:30:01 IST 2021,10.41,12.58
Wed 10 Feb 14:00:01 IST 2021,15.39,15.5
Wed 10 Feb 14:30:01 IST 2021,13.64,10.73
Wed 10 Feb 15:00:01 IST 2021,7.1,6.73
Wed 10 Feb 15:30:01 IST 2021,22.76,12.9
Wed 10 Feb 16:00:01 IST 2021,6.33,0
Wed 10 Feb 16:30:01 IST 2021,4.32,3.36
Wed 10 Feb 17:00:01 IST 2021,20.07,11.04
Wed 10 Feb 17:30:02 IST 2021,11.28,11.67
Wed 10 Feb 18:00:01 IST 2021,8.47,6.41
Wed 10 Feb 18:30:01 IST 2021,7.98,11.72
Wed 10 Feb 19:00:01 IST 2021,3.77,6.1
Wed 10 Feb 19:30:01 IST 2021,20.16,15.08
Wed 10 Feb 20:00:01 IST 2021,18.99,11.93
Wed 10 Feb 20:30:01 IST 2021,18.43,13.71
Wed 10 Feb 21:00:01 IST 2021,9.02,12.15
Wed 10 Feb 21:30:01 IST 2021,9.96,9.77
Wed 10 Feb 22:00:01 IST 2021,8.65,6.04
Wed 10 Feb 22:30:01 IST 2021,20.27,13.15
Wed 10 Feb 23:00:01 IST 2021,17.77,14.47
Wed 10 Feb 23:30:01 IST 2021,14.82,24.55
